covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC21,0.018758035018945404,0.012095073560554942,1.5508822600401575,0.12092990246409131,1.0189350721817434,0.99506391355313,1.0433788897185046
PC22,-0.03201024861480003,0.014743562713132628,-2.1711338865393324,0.029921053168272396,0.9684966562791695,0.940910146190463,0.9968919742460305
PC23,0.008674075688517439,0.01342524816809596,0.6461017018017361,0.518213493333911,1.008711804491642,0.9825152529571062,1.0356068279432666
PC24,0.00808611905086822,0.013116894994541918,0.6164659436728693,0.5375870423119765,1.0081189000088595,0.9825313816496957,1.0343727798787175
PC25,-0.004330095142929315,0.013845553750937857,-0.3127426479880595,0.7544761912574168,0.9956792662023314,0.9690225649748383,1.0230692627585563
PC26,-0.0051405412435508715,0.015268738045375282,-0.33667099587892135,0.736364930137112,0.9948726487277119,0.965540464278103,1.025095916540905
PC27,-0.046218770784228855,0.015024422000911216,-3.0762428518997758,0.00209627032150599,0.9548330497644756,0.9271252234551383,0.9833689450545352
PC28,-0.0009241972081782206,0.015312460663723337,-0.060355891092522505,0.9518721883842852,0.9990762297305262,0.969537020279339,1.0295154201796024
PC29,-0.002082020715063838,0.015012305156163658,-0.13868760949140546,0.8896970096659433,0.9979201451866536,0.9689850080098256,1.0277193227320334
PC30,-0.011507398527727154,0.014345369525835457,-0.8021681495902057,0.42245569771976266,0.9885585583429531,0.9611504536483967,1.0167482307932094
PC31,-0.005187055119004058,0.01518184828788812,-0.34166163570098523,0.7326055467300192,0.9948263744214441,0.9656599959779664,1.0248736815924773
PC32,-0.006550528675997497,0.016483546170116443,-0.39739802396848095,0.6910739724343244,0.9934708792670163,0.961887018914411,1.0260918055277348
PC33,-0.015210364887205183,0.01555059663607004,-0.9781209842408438,0.32801449045994213,0.9849047284367446,0.9553385160003709,1.0153859682725082
PC34,0.003140404286724917,0.015512324087003987,0.2024457630662774,0.8395682552197495,1.0031453405221726,0.9731045504504328,1.0341135222783073
PC35,0.03909591537405148,0.017438782581139085,2.241894764852202,0.024968174477677046,1.0398702184079966,1.0049280043829134,1.0760274033719428
PC36,-0.004102638159664924,0.016369969973764508,-0.2506197730502901,0.802108092838121,0.9959057661630429,0.9644591710021684,1.0283776907281519
PC37,-0.015238747464518192,0.015148900085589044,-1.0059309506579042,0.3144487865622304,0.9848767746988452,0.9560638383606879,1.0145580477182121
PC38,-0.010726236706931127,0.017453309531302898,-0.6145674943593582,0.5388403867646903,0.9893310842409365,0.9560598881463364,1.023760128816882
PC39,-0.02198384143844027,0.01590427856178108,-1.3822595821019343,0.16689201140870505,0.9782560421339779,0.948231861093169,1.0092308888127584
PC40,0.029917851520489806,0.01697128348112082,1.762851439831937,0.07792554896770983,1.0303698871571987,0.9966597270632906,1.0652202306684755
PC41,-0.04721305784388101,0.016777682136359964,-2.8140393565785016,0.0048923238296892735,0.9538841434397809,0.9230265178461541,0.9857733678432646
PC42,0.013215529283374591,0.018876031952700278,0.700122214059087,0.4838509840696552,1.0133032403473103,0.976499057991885,1.0514945698051987
PC43,0.0029848710547761416,0.017491369230340153,0.17064822172975735,0.8645003785535481,1.0029893302179549,0.9691865063129949,1.037971112864609
PC44,-0.020041273896168554,0.018620040864589377,-1.076328137081697,0.2817805291320835,0.9801582175233783,0.94503193917499,1.016590118866568
PC45,-0.03511852689458522,0.018542262366492836,-1.8939720623329575,0.05822871824168069,0.965490972828629,0.931032250931272,1.0012250571139285
PC46,0.01064332007465638,0.020137492176706878,0.5285325492003197,0.5971297618315095,1.0107001616879345,0.9715853457226911,1.0513896914286898
PC47,-0.049408920733480445,0.018387146538511125,-2.687144556660572,0.007206575684960473,0.9517918426917311,0.9181011328291591,0.9867188694375492
PC48,0.026375182065728555,0.018073198804366104,1.4593532861131848,0.14446789622475067,1.0267260854343547,0.99099252497596,1.0637481393080401
PC49,-0.04025997963151384,0.020205612468483417,-1.9925146883971518,0.046314615200364194,0.9605396859347515,0.9232428403899402,0.9993432365702906
PC50,-0.013674422815551845,0.020233827489360548,-0.6758198775166092,0.49915501274681295,0.9864186473940045,0.9480645155219124,1.0263244030296461
