pathway_id,pathway_name,mean_abs_ig_attribution
R-HSA-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,0.0019854897405176706
R-HSA-9665348,Signaling by ERBB2 ECD mutants,0.001966012485611142
R-HSA-5223345,Miscellaneous transport and binding events,0.0019552839569511576
R-HSA-2022870,CS-GAG biosynthesis,0.001954304045939399
R-HSA-8849932,Synaptic adhesion-like molecules,0.0019193987432705364
R-HSA-180292,GAB1 signalosome,0.0018999556177821105
R-HSA-167243,Tat-mediated HIV elongation arrest and recovery,0.0018971592234389434
R-HSA-392518,Signal amplification,0.0018734782121941683
R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",0.0018519353936617966
R-HSA-9861718,Regulation of pyruvate metabolism,0.0018397738350706162
R-HSA-73728,RNA Polymerase I Promoter Opening,0.0018310131200677347
R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,0.0017985092621336089
R-HSA-389513,Co-inhibition by CTLA4,0.0017895111849548398
R-HSA-9669938,Signaling by KIT in disease,0.0017747066329167986
R-HSA-9931953,Biofilm formation,0.0017515170149464917
R-HSA-167044,Signalling to RAS,0.0017408584195161214
R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,0.0016990871648426397
R-HSA-4090294,SUMOylation of intracellular receptors,0.0016912751532868722
R-HSA-193639,p75NTR signals via NF-kB,0.001659404098373255
R-HSA-164938,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,0.001655373881161802
R-HSA-6783783,Interleukin-10 signaling,0.0016484531433733477
R-HSA-379724,tRNA Aminoacylation,0.0016378818120848242
R-HSA-5694530,Cargo concentration in the ER,0.0015622381883252127
R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,0.0015490054067126343
R-HSA-1660661,Sphingolipid de novo biosynthesis,0.00154593526923237
R-HSA-375280,Amine ligand-binding receptors,0.0015380268385034384
R-HSA-1643713,Signaling by EGFR in Cancer,0.0015265451408023021
R-HSA-8963899,Plasma lipoprotein remodeling,0.0015142153710691057
R-HSA-5675221,Negative regulation of MAPK pathway,0.0015133251993650824
R-HSA-9634815,Transcriptional Regulation by NPAS4,0.001467663841128087
R-HSA-912631,Regulation of signaling by CBL,0.001446532780057032
R-HSA-1296059,G protein gated Potassium channels,0.0014408273708427161
R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.0014313671972866907
R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK,0.0014298937634572065
R-HSA-9933387,"RORA,B,C and NR1D1 (REV-ERBA) regulate gene expression",0.00142300768656464
R-HSA-9646399,Aggrephagy,0.0014190335664105668
R-HSA-9932444,ATP-dependent chromatin remodelers,0.001410547334151827
R-HSA-9635486,Infection with Mycobacterium tuberculosis,0.0014046784680516364
R-HSA-429947,Deadenylation of mRNA,0.0014005652573362611
R-HSA-180746,Nuclear import of Rev protein,0.001394079495287588
R-HSA-163560,Triglyceride catabolism,0.0013890508729585626
R-HSA-499943,Interconversion of nucleotide di- and triphosphates,0.001384359915736638
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,0.0013789322690126056
R-HSA-3299685,Detoxification of Reactive Oxygen Species,0.0013756465267047925
R-HSA-5689901,Metalloprotease DUBs,0.0013476795052930729
R-HSA-977068,Termination of O-glycan biosynthesis,0.0013415133222952718
R-HSA-176187,Activation of ATR in response to replication stress,0.001332689922248621
R-HSA-2129379,Molecules associated with elastic fibres,0.0013308713717258848
R-HSA-9696270,RND2 GTPase cycle,0.0013298094936344184
R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,0.0013211857530927372
R-HSA-9733709,Cardiogenesis,0.001320555550547826
R-HSA-74158,RNA Polymerase III Transcription,0.0013147122211049813
R-HSA-212676,Dopamine Neurotransmitter Release Cycle,0.0013123309714706656
R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,0.0013093079105860207
R-HSA-76009,Platelet Aggregation (Plug Formation),0.0013082910971772045
R-HSA-933542,TRAF6 mediated NF-kB activation,0.0012694670174754022
R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",0.0012650388115308653
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.0012636557654771472
R-HSA-1296072,Voltage gated Potassium channels,0.0012620431454627736
R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,0.0012606025050043547
R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,0.0012521764837285891
R-HSA-5602498,MyD88 deficiency (TLR2/4),0.0012431622936816213
R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,0.0012382184706234785
R-HSA-1839124,FGFR1 mutant receptor activation,0.0012371694518442482
R-HSA-5654727,Negative regulation of FGFR2 signaling,0.0012281893589027907
R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,0.0012267451834269102
R-HSA-8949613,Cristae formation,0.0012266074915731281
R-HSA-4641263,Regulation of FZD by ubiquitination,0.0012257208604779658
R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry,0.0012004498108586293
R-HSA-5362768,Hh mutants are degraded by ERAD,0.00119664726053384
R-HSA-9818027,NFE2L2 regulating anti-oxidant/detoxification enzymes,0.001188611921035383
R-HSA-70263,Gluconeogenesis,0.0011876973581053055
R-HSA-2243919,Crosslinking of collagen fibrils,0.001180566342690773
R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0.001179247060138078
R-HSA-168638,NOD1/2 Signaling Pathway,0.001178489353333487
R-HSA-3928664,Ephrin signaling,0.001178361452115237
R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,0.0011761386607940054
R-HSA-5654726,Negative regulation of FGFR1 signaling,0.0011602273369687175
R-HSA-9830364,Formation of the nephric duct,0.001139231489788466
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.0011331200925437615
R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,0.0011252667965142033
R-HSA-5655332,Signaling by FGFR3 in disease,0.0011209823533060125
R-HSA-76046,RNA Polymerase III Transcription Initiation,0.001120057411128587
R-HSA-9013424,RHOV GTPase cycle,0.0011101799247374947
R-HSA-9701192,Defective homologous recombination repair (HRR) due to BRCA1 loss of function,0.0010915320383590504
R-HSA-180024,DARPP-32 events,0.0010849345591654562
R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,0.0010831752257456713
R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,0.0010828437523442871
R-HSA-9753281,Paracetamol ADME,0.0010714735068404768
R-HSA-8964043,Plasma lipoprotein clearance,0.001062029507013067
R-HSA-9603798,Class I peroxisomal membrane protein import,0.0010613092689269119
R-HSA-9615710,Late endosomal microautophagy,0.0010596529702298289
R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),0.0010473036040678154
R-HSA-9833109,Evasion by RSV of host interferon responses,0.001045386526150847
R-HSA-420029,Tight junction interactions,0.0010425516571593832
R-HSA-182971,EGFR downregulation,0.0010366163414624134
R-HSA-5654733,Negative regulation of FGFR4 signaling,0.0010339491920797173
R-HSA-9660826,Purinergic signaling in leishmaniasis infection,0.0010248793428647555
R-HSA-5654700,FRS-mediated FGFR2 signaling,0.0010193705571685584
R-HSA-5602358,Diseases associated with the TLR signaling cascade,0.0010184184402955575
R-HSA-5218921,VEGFR2 mediated cell proliferation,0.0010170649415904983
R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,0.001008398964939771
R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,0.00100677029150741
R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,0.0010051805011755325
R-HSA-6804758,Regulation of TP53 Activity through Acetylation,0.0010027623432203399
R-HSA-8982491,Glycogen metabolism,0.0009920348743720478
R-HSA-2024096,HS-GAG degradation,0.0009859199993375897
R-HSA-9613829,Chaperone Mediated Autophagy,0.0009817315618847705
R-HSA-177243,Interactions of Rev with host cellular proteins,0.0009809591602339895
R-HSA-186712,Regulation of beta-cell development,0.0009609907151891747
R-HSA-177504,Retrograde neurotrophin signalling,0.0009598989093920363
R-HSA-5387390,Hh mutants abrogate ligand secretion,0.0009579041718510839
R-HSA-180910,Vpr-mediated nuclear import of PICs,0.0009412059536222271
R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,0.0009402973137184605
R-HSA-4608870,Asymmetric localization of PCP proteins,0.0009362531155623525
R-HSA-113510,E2F mediated regulation of DNA replication,0.0009355430924406313
R-HSA-76071,RNA Polymerase III Transcription Initiation From Type 3 Promoter,0.000931434828246465
R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,0.0009292971267756304
R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",0.0009244031807583873
R-HSA-5083635,Defective B3GALTL causes PpS,0.0009217086878962937
R-HSA-190872,Transport of connexons to the plasma membrane,0.0009171777808073664
R-HSA-418457,cGMP effects,0.0009126431444451472
R-HSA-9022692,Regulation of MECP2 expression and activity,0.0009125094992134162
R-HSA-373753,Nephrin family interactions,0.0009098890229148731
R-HSA-9694614,Attachment and Entry,0.0009077842854185713
R-HSA-351202,Metabolism of polyamines,0.0008949299581268782
R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,0.0008910192084874254
R-HSA-9932451,SWI/SNF chromatin remodelers,0.000886687103565024
R-HSA-181429,Serotonin Neurotransmitter Release Cycle,0.0008734339019416805
R-HSA-449836,Other interleukin signaling,0.0008733797688436117
R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript,0.0008662771815690868
R-HSA-5654716,Downstream signaling of activated FGFR4,0.0008583456150292898
R-HSA-5676590,NIK-->noncanonical NF-kB signaling,0.0008541884081049399
R-HSA-156590,Glutathione conjugation,0.000851119768296395
R-HSA-9648002,RAS processing,0.0008486950845212986
R-HSA-1638074,Keratan sulfate/keratin metabolism,0.000839341190636319
R-HSA-9664565,Signaling by ERBB2 KD Mutants,0.0008369807954942953
R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.0008305711205135958
R-HSA-452723,Transcriptional regulation of pluripotent stem cells,0.0008279256912726811
R-HSA-5673000,RAF activation,0.0008254655720603361
R-HSA-2514856,The phototransduction cascade,0.0008197182918986759
R-HSA-354192,Integrin signaling,0.0008171683418885935
R-HSA-1592389,Activation of Matrix Metalloproteinases,0.0008089836490939608
R-HSA-264876,Insulin processing,0.0007956009081004288
R-HSA-9640148,Infection with Enterobacteria,0.0007812733000253957
R-HSA-9768919,NPAS4 regulates expression of target genes,0.0007787087082670194
R-HSA-9748787,Azathioprine ADME,0.0007730097540895915
R-HSA-171306,Packaging Of Telomere Ends,0.0007538943776974871
R-HSA-169893,Prolonged ERK activation events,0.0007517611625158917
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",0.0007489927303495578
R-HSA-167169,HIV Transcription Elongation,0.0007446020938595298
R-HSA-9620244,Long-term potentiation,0.0007396071520795999
R-HSA-418360,Platelet calcium homeostasis,0.0007308285010018584
R-HSA-1912420,Pre-NOTCH Processing in Golgi,0.0007260267356138939
R-HSA-4791275,Signaling by WNT in cancer,0.0007214781694045865
R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,0.0007176059235843907
R-HSA-5637810,Constitutive Signaling by EGFRvIII,0.0006941148782580517
R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis,0.0006879001935684295
R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.0006865093171303536
R-HSA-9006335,Signaling by Erythropoietin,0.0006768634525281346
R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",0.0006743388715873619
R-HSA-9764260,Regulation of Expression and Function of Type II Classical Cadherins,0.000667295203784304
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,0.0006666421293051534
R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,0.0006642796563705032
R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),0.0006568907531747169
R-HSA-71403,Citric acid cycle (TCA cycle),0.0006559362896025434
R-HSA-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,0.0006548536069489434
R-HSA-901042,Calnexin/calreticulin cycle,0.0006545272381783809
R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,0.0006517669295971597
R-HSA-8941856,RUNX3 regulates NOTCH signaling,0.0006495024974324925
R-HSA-199220,Vitamin B5 (pantothenate) metabolism,0.000648457001272711
R-HSA-76066,RNA Polymerase III Transcription Initiation From Type 2 Promoter,0.0006406297480447818
R-HSA-5621575,CD209 (DC-SIGN) signaling,0.0006387496110411663
R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,0.0006358357670838725
R-HSA-9927432,Developmental Lineage of Mammary Gland Myoepithelial Cells,0.0006353316525160572
R-HSA-9703465,Signaling by FLT3 fusion proteins,0.000634651211840223
R-HSA-167238,Pausing and recovery of Tat-mediated HIV elongation,0.0006344686217394553
R-HSA-9772572,Early SARS-CoV-2 Infection Events,0.0006334218372035293
R-HSA-9820841,M-decay: degradation of maternal mRNAs by maternally stored factors,0.0006333483214016302
R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,0.0006326685426936478
R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,0.0006300442690443715
R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,0.0006235764659339102
R-HSA-9638630,Attachment of bacteria to epithelial cells,0.0006203146229596
R-HSA-176033,Interactions of Vpr with host cellular proteins,0.000619330320962229
R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,0.0006101880628011447
R-HSA-9614657,FOXO-mediated transcription of cell death genes,0.0006030903844301425
R-HSA-174411,Polymerase switching on the C-strand of the telomere,0.0005990707035304901
R-HSA-211976,Endogenous sterols,0.0005964755806120653
R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),0.0005900516553720506
R-HSA-418592,ADP signalling through P2Y purinoceptor 1,0.0005888647963935034
R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,0.0005846182013450321
R-HSA-9929356,GSK3B-mediated proteasomal degradation of PD-L1(CD274),0.0005834110609641246
R-HSA-622312,Inflammasomes,0.000581317536800926
R-HSA-3560801,Defective B3GAT3 causes JDSSDHD,0.0005781543995116262
R-HSA-428930,Thromboxane signalling through TP receptor,0.0005781152542324494
R-HSA-5601884,PIWI-interacting RNA (piRNA) biogenesis,0.0005777249028528657
R-HSA-163359,Glucagon signaling in metabolic regulation,0.0005773083880743327
R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,0.0005722723647346388
R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat,0.0005658837137822706
R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,0.0005558922445255469
R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,0.0005539503898599235
R-HSA-1971475,Glycosaminoglycan-protein linkage region biosynthesis,0.0005528426210091916
R-HSA-975634,Retinoid metabolism and transport,0.0005511348440536029
R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,0.0005486050763014401
R-HSA-392451,G beta:gamma signalling through PI3Kgamma,0.0005439959578177815
R-HSA-9932298,Degradation of CRY and PER proteins,0.0005405178933876587
R-HSA-1482839,Acyl chain remodelling of PE,0.0005372967179194434
R-HSA-420092,Glucagon-type ligand receptors,0.000530077428613095
R-HSA-350054,Notch-HLH transcription pathway,0.0005290952253404309
R-HSA-5357956,TNFR1-induced NF-kappa-B signaling pathway,0.0005237644459396713
R-HSA-6803529,FGFR2 alternative splicing,0.0005227743246865464
R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,0.0005226686841255023
R-HSA-112409,RAF-independent MAPK1/3 activation,0.0005221699567809223
R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,0.0005217767892178914
R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,0.000519015295042464
R-HSA-418885,DCC mediated attractive signaling,0.0005174746701290703
R-HSA-5663084,Diseases of carbohydrate metabolism,0.0005155408442336207
R-HSA-162588,Budding and maturation of HIV virion,0.000511250618698847
R-HSA-1538133,G0 and Early G1,0.0005037286889494063
R-HSA-5621480,Dectin-2 family,0.0004953400724499442
R-HSA-9664424,Cell recruitment (pro-inflammatory response),0.00048826468428186313
R-HSA-8876384,Listeria monocytogenes entry into host cells,0.00047565302306808545
R-HSA-389977,Post-chaperonin tubulin folding pathway,0.00045733580022284265
R-HSA-389357,CD28 dependent PI3K/Akt signaling,0.00045658154877934907
R-HSA-68962,Activation of the pre-replicative complex,0.00044936304264519867
R-HSA-8983432,Interleukin-15 signaling,0.00044367468483052987
R-HSA-4641258,Degradation of DVL,0.0004419067608105394
R-HSA-5654708,Downstream signaling of activated FGFR3,0.00043736958171509586
R-HSA-9958790,SLC-mediated transport of inorganic anions,0.0004285511163230122
R-HSA-8979227,Triglyceride metabolism,0.00042319718959289525
R-HSA-397795,G-protein beta:gamma signalling,0.00041713270118059136
R-HSA-5635838,Activation of SMO,0.0004167873946695711
R-HSA-9701193,Defective homologous recombination repair (HRR) due to PALB2 loss of function,0.0004132901471086075
R-HSA-9013418,RHOBTB2 GTPase cycle,0.000407247871098984
R-HSA-9675126,Diseases of mitotic cell cycle,0.00040386294356224825
R-HSA-8948216,Collagen chain trimerization,0.0003987119863330747
R-HSA-5654687,Downstream signaling of activated FGFR1,0.0003963205341975391
R-HSA-1502540,Signaling by Activin,0.00039627318657391045
R-HSA-168276,NS1 Mediated Effects on Host Pathways,0.0003913677073586367
R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,0.00038449672748800887
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.00038414210004872454
R-HSA-9006115,Signaling by NTRK2 (TRKB),0.0003837394145486823
R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",0.000380811439797027
R-HSA-163615,PKA activation,0.00035941826290631084
R-HSA-8940973,RUNX2 regulates osteoblast differentiation,0.00035244354581485954
R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,0.0003512508699430487
R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,0.00033645441385698056
R-HSA-187687,Signalling to ERKs,0.00033599772803745285
R-HSA-8854214,TBC/RABGAPs,0.00033572686832735447
R-HSA-8941858,Regulation of RUNX3 expression and activity,0.0003357160735777867
R-HSA-69190,DNA strand elongation,0.0003310382267750826
R-HSA-9709570,Impaired BRCA2 binding to RAD51,0.00032879663736351945
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.0003268250631961661
R-HSA-168325,Viral Messenger RNA Synthesis,0.0003226756114359917
R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,0.0003225694936270465
R-HSA-3214842,HDMs demethylate histones,0.00032192822172355084
R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,0.0003176793356641907
R-HSA-5656169,Termination of translesion DNA synthesis,0.00031723556554485717
R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,0.0003114249123119801
R-HSA-3000480,Scavenging by Class A Receptors,0.00030795386156779337
R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,0.0002974458411487262
R-HSA-2022854,Keratan sulfate biosynthesis,0.0002963840999327537
R-HSA-167290,Pausing and recovery of HIV elongation,0.0002941771248759854
R-HSA-201556,Signaling by ALK,0.00029405916026340714
R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,0.0002876516634101656
R-HSA-167152,Formation of HIV elongation complex in the absence of HIV Tat,0.0002844886917894289
R-HSA-5334118,DNA methylation,0.00028154394246559264
R-HSA-2022928,HS-GAG biosynthesis,0.00028101238173121996
R-HSA-1963642,PI3K events in ERBB2 signaling,0.0002709928064059829
R-HSA-111471,Apoptotic factor-mediated response,0.0002705750052757797
R-HSA-1793185,Chondroitin sulfate/dermatan sulfate metabolism,0.00026970981665683843
R-HSA-179409,APC-Cdc20 mediated degradation of Nek2A,0.000267876534422045
R-HSA-180534,Vpu mediated degradation of CD4,0.00026725479277269414
R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,0.00026408757726325367
