covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,0.0010144341741763294,0.0028004318357927912,0.3622420518188214,0.7171711575262358,1.0010149488865558,0.9955355830451891,1.0065244728162268
PC2,-0.0020578522862590124,0.00347120971234039,-0.5928343306205919,0.5532920299091661,0.9979442636400868,0.991177723372055,1.0047569975080346
PC3,-0.0024091402194419296,0.0034725674306864004,-0.6937634092149882,0.48783059310315235,0.9975937594298352,0.9908269590274608,1.00440677333828
PC4,0.006827799317509111,0.004865878741712813,1.4031996438747447,0.16055731377476223,1.0068511618806326,0.9972943438869992,1.0164995604299196
PC5,0.00475398002133469,0.005544372879060869,0.8574423338821217,0.3912004715856434,1.0047652981125752,0.993905655492505,1.0157435956946974
PC6,0.02356198286232628,0.006341946314423651,3.7152605358293016,0.000202994428083682,1.023841759422752,1.0111939567588248,1.0366477581589126
PC7,-0.012185531551773038,0.007481236622321964,-1.6288124767254044,0.1033527226291519,0.9878884113884094,0.9735084683559745,1.0024807642440123
PC8,0.014052915638496465,0.007526163001903573,1.8672085144770445,0.06187247505066383,1.014152122025741,0.9993018799540387,1.0292230478507836
PC9,0.01018498115845265,0.007401941623573907,1.375987771372749,0.1688254192626811,1.0102370246161991,0.9956865055329839,1.0250001785040588
PC10,0.0062999450528825746,0.010924057942198586,0.576703738319301,0.5641396066509692,1.0063198314458446,0.9850023928596847,1.0280986224014699
PC11,0.006343298566690278,0.009168560790137897,0.691853248496035,0.4890294928548211,1.0063634598922686,0.9884402527036137,1.0246116653345345
PC12,0.007670794028140936,0.00947107745725139,0.8099177799742211,0.4179874322729705,1.0077002899394372,0.9891665908750893,1.0265812490145623
PC13,-0.006674841751333092,0.010231812802480195,-0.6523615981046006,0.5141679314258547,0.9933473855228608,0.9736248684611588,1.0134694175228613
PC14,0.033203666172461996,0.010318167184324031,3.217981021174668,0.001290963596576712,1.0337610599609257,1.0130646651204305,1.0548802716009218
PC15,-0.005417542310722724,0.01077350291028299,-0.5028580171034102,0.6150640999340778,0.994597106106876,0.9738153152859633,1.0158223925505674
PC16,0.01945486227267112,0.011798413904842056,1.6489387836009777,0.09916017659586672,1.0196453413485327,0.9963366973444219,1.0434992758019048
PC17,0.012634194461144438,0.012285428854946517,1.0283885577227934,0.3037670887375705,1.0127143430780472,0.9886200015720948,1.037395904437616
PC18,0.01610759395668041,0.01120632346262859,1.4373665020822235,0.15061388177943427,1.0162380205936514,0.9941603175887638,1.038806011695286
PC19,-0.021160747352932822,0.011952302850150778,-1.7704326620761521,0.07665509271350732,0.9790615703636534,0.9563921407758298,1.0022683350213994
PC20,0.01963133232336857,0.012708211891481152,1.5447753382620475,0.12240061450656414,1.0198252940912818,0.9947371346742317,1.045546199307192
PC21,-0.02381022390227872,0.012063314359362328,-1.9737713196373452,0.04840775139744506,0.9764710030317293,0.953654035009518,0.9998338860405233
PC22,-0.046343511449430955,0.013776186726769921,-3.3640304366211966,0.0007681307157052594,0.9547139506830947,0.9292803241254075,0.9808436743635579
PC23,-0.001969976510312784,0.012807590996620358,-0.15381319647329597,0.8777570283833386,0.9980319626198568,0.9732903300069216,1.0234025425935958
PC24,0.006335638025245237,0.014176359387975337,0.4469157314549494,0.6549359050156189,1.006355750632804,0.9787783893509905,1.0347101119623727
PC25,0.0029954108445058507,0.013045170067965964,0.22961838204481932,0.8183883216916142,1.0029999015703064,0.9776797442034405,1.0289758057426919
PC26,0.003628597053220767,0.016009524019374017,0.22665240071032716,0.8206940425676236,1.0036351883815215,0.972631426174339,1.0356272317043786
PC27,-0.003170717136404744,0.01403329908654073,-0.2259423900860036,0.8212462276617972,0.9968343042786106,0.9697897502038871,1.0246330505944325
PC28,0.016098084341892263,0.01512853256323017,1.0640876287643777,0.2872890046192178,1.016228356607493,0.9865376002144663,1.0468126836206342
PC29,-0.0035293610482202598,0.015646629499234833,-0.2255668576029653,0.8215383203099806,0.996476859825762,0.9663813456978977,1.0275096229750944
PC30,-0.050755598837188755,0.015100776281506238,-3.3611251429072957,0.0007762564601393022,0.9505109481278008,0.9227904327670388,0.9790641844884567
PC31,-0.0009856681203160615,0.01679761832320278,-0.05867904016812577,0.9532077540889722,0.999014817490942,0.9666594666139725,1.0324531440863811
PC32,-0.04182152990871269,0.01586283693363532,-2.636447067046056,0.008377927024411824,0.95904092542142,0.9296819967399175,0.9893269955301507
PC33,0.028816613761576532,0.015231640698529246,1.8918916439749685,0.058505419351855534,1.0292358294799897,0.9989631359078942,1.0604259102340226
PC34,-0.00010631258063699142,0.01571920928354894,-0.006763226999481054,0.99460376673434,0.9998936930703451,0.9695570485349799,1.0311795463222637
PC35,0.013479622511714506,0.015494249544408261,0.8699758238100137,0.3843136163648849,1.0135708822109872,0.9832527148306359,1.0448238970211383
PC36,0.001176561806656322,0.0161153015958924,0.07300898463831504,0.9417989678859169,1.0011772542270305,0.970048286020298,1.0333051548328824
PC37,0.050161908463582504,0.01687699083159056,2.9722068918642077,0.002956673712201932,1.0514413198439851,1.0172297554351633,1.0868034907240054
PC38,0.0007492624644077756,0.018057965370033895,0.04149207560510286,0.9669036101665751,1.0007495432316464,0.9659488952269207,1.0368039688508333
PC39,-0.03387310850398778,0.017002509845009756,-1.9922416638934959,0.046344548896482436,0.9666941621236642,0.9350100250239258,0.9994519610204827
PC40,-0.012594956134979065,0.017402519007224566,-0.7237432770365217,0.4692233588614989,0.9874840283751448,0.9543699510070394,1.0217470754051552
PC41,-0.034131857403098674,0.016709610857613532,-2.0426482515927,0.04108727092452929,0.9664440634312139,0.935304911140017,0.9986199330472803
PC42,0.04538967331583249,0.017806759261681078,2.5490137002923348,0.010802805632217508,1.0464355484808607,1.010543621499568,1.0836022649863493
PC43,-0.011792689893735967,0.016628838892239498,-0.7091709752049791,0.47821838277911544,0.9882765713476039,0.9565853962860662,1.0210176585034307
PC44,0.011321205675422372,0.017291488874315045,0.6547270600994346,0.5126434995987279,1.0113855330496777,0.9776826869950308,1.0462501894209972
PC45,-0.04427488383058397,0.01819650404091241,-2.433153298624714,0.014967962243901357,0.9566909424544681,0.9231717057176465,0.991427221724613
PC46,-0.01759163933982266,0.01700111463574983,-1.0347344698700565,0.3007929335567489,0.9825621901888386,0.9503605652511617,1.0158549216881105
PC47,-0.005555324438318419,0.019520911807895416,-0.28458324554652803,0.7759634488266041,0.9944600778417358,0.9571297549772798,1.0332463715376468
