covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,0.0002044167194411062,0.002694824802699399,0.07585529094000565,0.9395342269862611,1.0002044376139625,0.9949354285153511,1.0055013504901311
PC2,0.004908817258617294,0.0035108475808910858,1.3981858071353215,0.16205727766935588,1.004920885240482,0.9980294999893904,1.0118598554484106
PC3,0.00020846818730723812,0.003818511494313092,0.0545940971024206,0.9564618415767523,1.00020848991831,0.9927505903183433,1.007722415943227
PC4,0.003948087462504516,0.004624553259246717,0.8537229957532397,0.3932584895673432,1.0039558914266749,0.9948970277020918,1.0130972390764235
PC5,0.004165320183828594,0.005650521090950187,0.7371568244386744,0.46102698611341064,1.0041740071871412,0.9931141159426747,1.0153570677556316
PC6,0.01970554772040033,0.006084667789675708,3.238557699704846,0.0012013571805911455,1.019900983639016,1.0078099385576686,1.032137089178259
PC7,-0.007109705474913298,0.007555959923207604,-0.9409400720980975,0.34673557072341044,0.9929155086905733,0.9783190971838498,1.0077296970243943
PC8,0.008575564708967297,0.007358106897450949,1.1654580218096735,0.24383364280135245,1.0086124401980152,0.9941707316913855,1.023263934547199
PC9,0.007076043678739132,0.008155283551548606,0.867663721808356,0.385578451470181,1.0071011380304684,0.991131249367378,1.023328346139469
PC10,-0.0016993430743138394,0.011012525635605628,-0.15431002210969064,0.8773652954637808,0.9983020999915911,0.976985084859861,1.0200842349508072
PC11,0.01544785231225064,0.008838811713108873,1.7477295380486357,0.08051087149010194,1.0155677871655753,0.9981255403524998,1.0333148372940542
PC12,0.003607048723441426,0.009699408794352176,0.37188335907047837,0.7099796955360301,1.0036135619525117,0.9847142390765538,1.0228756138223194
PC13,0.013582652694329253,0.010685372892202082,1.2711444730432884,0.2036772562799085,1.0136753159838974,0.9926663452729236,1.0351289243643522
PC14,0.027173785618412036,0.010244107392560658,2.6526260002063067,0.007986831229856333,1.027546360027322,1.007120566659376,1.048386416640923
PC15,-0.0183008283669584,0.01184372087036104,-1.5451924751752886,0.12229971394242423,0.9818656148960504,0.9593354044691472,1.0049249524452466
PC16,0.014707702046272449,0.010989303270987164,1.3383652888261097,0.18077738833361445,1.0148163925045675,0.9931919481436152,1.036911658839856
PC17,0.00905744608491523,0.011933994032224214,0.7589618413129988,0.4478753836055108,1.0090985888720847,0.9857690488231178,1.0329802536195762
PC18,-0.008776856234757697,0.012926907287046638,-0.6789602524304105,0.49716304699326286,0.9912615479298517,0.9664617136498798,1.016697756906956
PC19,0.007128856290280266,0.012502601525904884,0.5701898341324855,0.5685489503195492,1.0071543270761676,0.9827738535775102,1.0321396268895004
PC20,-0.036571995089814645,0.01228610286877193,-2.9766961485216865,0.0029137262857980096,0.9640886817464553,0.9411499910584562,0.987586458165187
PC21,-0.01860529707404538,0.01290884370605992,-1.4412830070373632,0.1495047460157902,0.9815667130471887,0.9570433117293033,1.0067185051649756
PC22,0.03538043955044847,0.0143676866358674,2.4625007801969296,0.013797187269434167,1.0360137744504012,1.0072458991459243,1.0656032869044914
PC23,-0.014901490445102375,0.013585412777690256,-1.0968743231396958,0.27269633459526654,0.9852089873217426,0.9593216110361595,1.011794936685678
PC24,0.004952820843402841,0.013225530422309202,0.3744893917485745,0.7080402475552807,1.0049651063347949,0.9792491065835044,1.031356432352673
PC25,0.03179599029490527,0.01376926168637926,2.3092008140391647,0.020932440425193682,1.0323068831985633,1.0048198155123491,1.0605458656841504
PC26,0.015827742038100254,0.013935737688979823,1.1357663577879054,0.25605436036254653,1.0159536642245477,0.9885794119046021,1.0440859231153892
PC27,-0.0026251643227955344,0.014840372392848354,-0.17689342647901568,0.8595921021077301,0.9973782784078286,0.9687852671155506,1.0268151921855297
PC28,-0.011464019315839055,0.015311940350212681,-0.7486980130300612,0.4540392415417026,0.9886014421642457,0.9593729141332863,1.0187204548422817
PC29,0.03394415090608744,0.016729511678911766,2.028998308950968,0.042458462554655865,1.0345268277287236,1.00115497448533,1.069011076772249
PC30,0.03473359661382748,0.01677470165673477,2.0705940006916608,0.038396753286762036,1.03534385294851,1.001856903280235,1.0699500999879106
PC31,-0.008064560615558028,0.0149647438569227,-0.5389040195183399,0.58995308358327,0.9919678707133718,0.9632951167011962,1.0214940774301122
PC32,-0.018045345961475324,0.017639435798783992,-1.023011516202764,0.30630240083986204,0.9821164963317369,0.9487417555360853,1.0166652903580777
PC33,0.02719241854840675,0.016789658902617164,1.6195932690549186,0.1053196764457679,1.0275655064050908,0.9943009884295338,1.06194289479818
PC34,-0.028804137115195843,0.016248583698084285,-1.772716788761833,0.07627564771905364,0.9716067475317682,0.9411513044804584,1.003047721822355
PC35,-0.009981747112239972,0.016381008040416357,-0.6093487706991118,0.5422932866415954,0.9900679051825877,0.95878490242304,1.0223716022179639
PC36,0.007757399881550769,0.016292640232653276,0.4761290847141886,0.6339824174330826,1.007787566462303,0.9761137277978407,1.040489187061567
PC37,-0.01663594541371249,0.016022615764257595,-1.0382789962936687,0.29914018425704103,0.9835016677610262,0.9530954029494944,1.014877972861209
PC38,0.009833187702870878,0.017685772663534702,0.5559942384165875,0.5782147934876436,1.0098816923478007,0.9754748248172412,1.0455021560708475
PC39,-0.020966521822639285,0.01675615180727781,-1.2512730884625165,0.21083486041297378,0.9792517475843852,0.9476134819162801,1.0119463298558182
PC40,-0.03773448418994701,0.019048162905150042,-1.9810038573192146,0.04759084101373733,0.9629685903355315,0.9276795823259086,0.9995999951274366
PC41,0.015840058199241523,0.017183541346170606,0.9218157002759806,0.3566247165779456,1.0159661769506425,0.9823185022486305,1.0507663963825573
PC42,0.029625372307752203,0.018059492825643102,1.6404321313877892,0.1009153490767211,1.0300685694505052,0.9942453879472588,1.067182478925509
PC43,-0.03514525055763738,0.016594906894783417,-2.117833548598289,0.034189167001074494,0.9654651717179428,0.9345676453103072,0.997384194154144
PC44,-0.011655739936660761,0.018284956995135174,-0.6374496773365036,0.5238319787624423,0.9884119250497587,0.9536159510234221,1.0244775504563415
PC45,-0.0027231403428425744,0.01820622279618239,-0.14957195533241427,0.8811023356391775,0.9972805640405393,0.96232087212499,1.0335102897818451
PC46,0.0037503453985619764,0.020443149871162043,0.1834524240245565,0.8544430453213344,1.0037573867436065,0.9643333664342646,1.0447931457228428
PC47,0.016656725352934828,0.019780670733861413,0.8420708062452665,0.39974832116790027,1.0167962220457714,0.9781293193784185,1.056991684722793
PC48,-0.01897647389916192,0.019969158679891533,-0.9502891034798966,0.3419653740752528,0.9812024458389548,0.9435404668862833,1.0203677250828287
PC49,-0.026381957175874805,0.01932565879730048,-1.3651258905367816,0.172213485885381,0.9739630063940172,0.9377609169754051,1.0115626708816567
PC50,-0.03113718026377079,0.02049353908277397,-1.5193656955983474,0.12867047176783275,0.9693425892827765,0.9311782894544859,1.009071051203202
