covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,-6.293465905043679e-05,0.002727997501672001,-0.023069910808885957,0.9815945069919594,0.9999370673212937,0.9946047969068674,1.00529792507801
PC2,0.0024843445577610065,0.003450444030257602,0.7200072037034408,0.471520560231636,1.002487433098839,0.9957306141100403,1.0092901024433467
PC3,-0.0022577109493267604,0.0037137022321143826,-0.6079407578246631,0.5432267661872469,0.9977448357630979,0.9905087615255775,1.005033772501592
PC4,0.002039273596802382,0.004557389003379969,0.44746533492970714,0.6545391115077634,1.0020413543293576,0.9931304948182511,1.0110321664928508
PC5,0.0050972412627853245,0.00595802144502195,0.8555258335037003,0.39226010913709985,1.005110254297829,0.9934411231800212,1.0169164530463874
PC6,0.012992161722510814,0.006084118477014607,2.13542220974071,0.03272653811301383,1.0130769265506199,1.0010678592636888,1.0252300576947284
PC7,0.005513561148679494,0.007858108977872227,0.7016396901856691,0.4829038929245033,1.0055287888002824,0.9901603963635236,1.0211357158087706
PC8,0.003995760710739494,0.007645344385615309,0.522639728075233,0.6012249884546186,1.0040037544059865,0.9890710454622169,1.0191619130759637
PC9,0.011622069109759475,0.007760530076892907,1.497587019779017,0.1342405812578789,1.0116898677538864,0.9964178613805386,1.0271959467866145
PC10,0.009179448383881014,0.010699422580536144,0.8579386705016968,0.3909263295059835,1.0092217087301103,0.988277826479181,1.0306094400607093
PC11,0.018665820302474545,0.00930540845408407,2.005910905961604,0.04486575446565364,1.0188411157051114,1.0004273110038169,1.0375938437842946
PC12,-0.0058980729991701935,0.010013351199561052,-0.5890208863770546,0.5558472626593614,0.9941192864874404,0.9747987482413842,1.0138227583377823
PC13,0.003725837567841567,0.010671955837124754,0.3491241553755703,0.726996102803338,1.0037327871289308,0.9829557295886043,1.0249490161467096
PC14,0.023550847331031476,0.010717773189735193,2.197363847332298,0.02799447109651105,1.023830358464277,1.0025472506232567,1.0455652860864506
PC15,-0.02084397872989018,0.011358037553176591,-1.8351743100251134,0.06647986629889738,0.979371755475033,0.9578101132140957,1.0014187803922763
PC16,0.01587928026059642,0.011575292050277202,1.3718254530101595,0.1701177816044516,1.0160060260198456,0.9932148317552278,1.039320207375876
PC17,0.012673011620791281,0.012906587647045931,0.9819025731167517,0.32614784800307256,1.0127536545353537,0.9874554470190258,1.038699991853863
PC18,-0.02181518208567477,0.012879959172771084,-1.6937306860252492,0.09031647061102356,0.9784210480793899,0.9540302474974484,1.0034354254866875
PC19,-0.027413932843091297,0.01232043266336299,-2.225078744564834,0.026075952379735135,0.9729584187148248,0.9497447821363839,0.9967394423780188
PC20,0.021446357678919552,0.012482792614963524,1.7180736987660208,0.08578317347388317,1.0216779836889753,0.9969846395126966,1.0469829333227927
PC21,-0.03245077650891582,0.012139732147272026,-2.673104819384996,0.00751527639190519,0.9680701004484898,0.9453078366008946,0.9913804615776337
PC22,0.05099724879578976,0.014593922917548354,3.4944167571605096,0.00047509874201370896,1.052319998132012,1.022645768728271,1.08285528804921
PC23,0.0043180154461311005,0.014054170053096521,0.30724087084599655,0.7586600385102841,1.0043273515077435,0.9770395390925937,1.0323772873340873
PC24,-0.00702943220331172,0.014607557216582674,-0.48121887178588796,0.6303609495958373,0.9929952164660389,0.9649680911575637,1.021836378798386
PC25,-0.001478125984134624,0.012628353450601655,-0.1170481955479478,0.9068218614089905,0.9985229659060278,0.9741113117609318,1.0235463867464747
PC26,0.029480508605957943,0.0147427613263582,1.9996598977187883,0.04553700129045733,1.0299193607121586,1.0005848673745594,1.0601138635576284
PC27,0.01667102128740449,0.01570298242354248,1.0616468157291377,0.28839605206041435,1.0168107582018344,0.9859922107458953,1.0485925818956003
PC28,0.02105497882215948,0.014688184355576435,1.4334636815860677,0.15172537079664927,1.0212781987665283,0.992295966851654,1.0511069218441478
PC29,0.014130800962734991,0.01638890570136905,0.8622174793253325,0.38856785276959194,1.0142311126686583,0.9821694257341798,1.0473394130917577
PC30,0.029404034009096323,0.01599546869163597,1.8382727368577636,0.06602222635129151,1.0298406010558432,0.9980548097130819,1.062638698057024
PC31,-0.00812542431327097,0.01568707045994114,-0.517969517254368,0.604479537580676,0.9919074977180282,0.9618737418435428,1.0228790341479943
PC32,-0.02658374622073805,0.01706193787198894,-1.5580730876052087,0.11921592350475751,0.9737664911572026,0.941740853730886,1.0068812195457502
PC33,0.010445712179616436,0.016865385688654335,0.6193580373702017,0.5356805186328049,1.0105004590885218,0.9776432566234361,1.0444619455002493
PC34,0.004718570510097946,0.016393469780816603,0.28783232428436517,0.7734750927398166,1.0047297204943582,0.9729596860745405,1.0375371412534893
PC35,-0.032556937507101924,0.01645974632998648,-1.9779732235477694,0.04793172744152967,0.9679673346152703,0.9372379873926948,0.9997042090544417
PC36,0.007373615555981017,0.016759614408733015,0.4399633175414114,0.6599636755312452,1.0074008676000181,0.974846526896914,1.0410423385019518
PC37,0.008927164328700263,0.017269128215071875,0.5169435432709889,0.6051955701493943,1.0089671302992451,0.9753876210170566,1.0437026758272667
PC38,-0.07535112521467381,0.019353350809564972,-3.893440777058263,9.883233874762037e-05,0.927417789381305,0.8928973156408572,0.9632728657534225
PC39,-0.01041275041623292,0.01680171806571706,-0.6197431938510823,0.5354268733272038,0.9896412745904785,0.9575818123929298,1.022774074964561
PC40,-0.006354319420060275,0.016425442844814956,-0.38685833192413155,0.6988610902123378,0.9936658265736401,0.9621853384168612,1.0261762837966903
PC41,0.018400932469463605,0.018471500602055192,0.9961796210220335,0.3191628792270216,1.0185712728304148,0.982354332113522,1.0561234413281726
PC42,-0.015054221226956299,0.01665627275725616,-0.9038169250919632,0.36609248560405105,0.9850585270730676,0.9534192783054212,1.0177477253071863
PC43,0.004294430352471894,0.018279159955610576,0.2349358702971341,0.8142585081446684,1.0043036646324235,0.9689592485259192,1.0409373276828113
PC44,0.07635219208693415,0.017387619456438932,4.39118145403508,1.127364072758104e-05,1.0793426431627198,1.0431786623572068,1.116760324369606
PC45,0.01204272407080299,0.017278783756089235,0.6969659578359501,0.48582409825737194,1.0121155296379094,0.97841272174636,1.0469792783415806
PC46,-0.028313838827598574,0.01721226347706544,-1.644980560826615,0.09997381992020779,0.9720832414588338,0.9398360110730293,1.005436924305816
PC47,-0.04697317500385253,0.019577771799989877,-2.399311601122903,0.016425930070070427,0.9541129913244102,0.91819489430358,0.9914361382987977
PC48,0.012706535426662821,0.01991174177681389,0.6381428389885445,0.5233807024409456,1.01278760646136,0.9740228862336097,1.0530951072085148
PC49,0.025987496916694486,0.01941066359548721,1.3388257845412521,0.18062739464762675,1.0263281161272857,0.9880149954875598,1.066126938117556
PC50,-0.021242168162448314,0.021134319537093594,-1.0051030091205648,0.31484725129488045,0.9789818576232108,0.9392576643797488,1.0203861133124617
t_stage,0.08143820789135502,0.04787420185809681,1.7010875321273191,0.08892655175280027,1.0848461805797887,0.9876812766622017,1.191569854898713
n_stage,0.02810315138180157,0.047744982973231764,0.5886095173090251,0.5561232480023205,1.0285017703286718,0.9366205745059687,1.1293963856465241
m_stage,1.9463775879346692,0.4358713213433591,4.46548669900079,7.988693564843083e-06,7.003272837021534,2.980436594780689,16.455921429649678
