covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,-0.00020641719629012388,0.002799533152231402,-0.0737327208022511,0.9412230622065713,0.9997936041062736,0.9943226750925129,1.0052946350829315
PC2,-0.0042948732235415545,0.0034102336197098814,-1.2594073317202625,0.20788324261305724,0.9957143365548005,0.9890811173890245,1.0023920410471363
PC3,-0.00210817276641207,0.003846238398433473,-0.5481128697770538,0.5836144041892748,0.9978940478690259,0.9903995810851175,1.0054452261393363
PC4,0.004715226632173046,0.004976747253241242,0.9474514963769008,0.3434087609069889,1.0047263608064425,0.9949734774736636,1.0145748434043842
PC5,0.008417247545306985,0.005746690091848527,1.464712279725428,0.14299943322127148,1.008452772176678,0.9971577817373021,1.0198757030597454
PC6,0.02197256404717701,0.006130871389398928,3.5839218687853123,0.0003384733714682952,1.022215738622928,1.0100057825400481,1.0345733008186866
PC7,-0.006683126829011976,0.007239183379815713,-0.9231879451549558,0.3559092698765677,0.9933391555967025,0.9793443848422947,1.007533910760578
PC8,0.00597157749831283,0.0075716934962961665,0.7886713192014358,0.4303041351172975,1.005989442911084,0.9911702712977742,1.0210301787234666
PC9,0.019772166916878425,0.007111718025767478,2.7802236878963806,0.00543214661310254,1.0199689308863036,1.005850245823665,1.0342857938275336
PC10,-0.003967850959925786,0.010719886457763816,-0.37013927111626194,0.7112787226322634,0.996040010559478,0.9753305611015326,1.017189189186134
PC11,0.01742299069745356,0.009585957241309062,1.8175535586964782,0.069132395267023,1.0175756563417693,0.9986354463556157,1.0368750880595656
PC12,0.009015742056062983,0.009423947505768988,0.9566842398627415,0.3387266552176956,1.0090565062729326,0.990589364750383,1.0278679229594903
PC13,0.0055045019729528695,0.010101203618747603,0.5449352553132024,0.5857980477144893,1.0055196795795476,0.9858078150502513,1.02562569558268
PC14,0.0253372743555975,0.010310309409735506,2.457469834190697,0.013991956112866164,1.0256609913443884,1.0051422440988944,1.0465986036719104
PC15,0.0055449368315030525,0.010869384591966333,0.5101426658139753,0.6099515160794495,1.0055603384475729,0.9843644672432481,1.027212610681253
PC16,0.03240824935744149,0.011237784866916707,2.883864546370631,0.00392827681816431,1.0329391159684918,1.0104362729644445,1.055943106800278
PC17,0.011639239381934962,0.011087080831946839,1.049801977486906,0.2938091658953436,1.011707238893406,0.9899593086730499,1.0339329387197709
PC18,-0.001498571325815236,0.012855125770760648,-0.11657383619099079,0.9071977720291867,0.9985025509715099,0.9736585340777457,1.0239804915190138
PC19,-0.020677460063087395,0.012320363231730939,-1.6783157829172486,0.09328546852485219,0.9795348527330511,0.9561644403413488,1.003476480861623
PC20,-0.00758706298447452,0.01201676964418278,-0.6313729237663597,0.5277967155937842,0.9924416461260651,0.9693399224085258,1.0160939400062317
PC21,-0.03650310393317657,0.013402530272193198,-2.723597946942237,0.006457506450867279,0.9641551012186734,0.9391575177906325,0.98981804606416
PC22,0.03335056255899022,0.014284424300965826,2.3347502045801916,0.019556473894628564,1.0339129268792453,1.0053674443205856,1.0632689037294296
PC23,0.006580807331914935,0.014257086716984503,0.4615814901423867,0.6443814708658471,1.0066025084219317,0.9788634917060701,1.0351275929142323
PC24,-0.019440817515097932,0.013396686728114887,-1.4511660912618463,0.14673361651802463,0.9807469365118973,0.955330119368056,1.0068399749750776
PC25,0.010756345017320704,0.013148829114980954,0.8180458444825021,0.4133310102335488,1.0108144024716677,0.9850968083525523,1.0372033972507664
