covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,0.003407441196318326,0.0028879221984327253,1.1798936959477453,0.23804249747306927,1.0034132531234632,0.997749649531079,1.0091090054674576
PC2,0.004459557454495485,0.0036045793296203767,1.237192206549426,0.21601573416212366,1.0044695160790234,0.9973979731242336,1.0115911962118593
PC3,-0.0017202195653672277,0.003678963899887161,-0.46758261624148834,0.6400830987926167,0.9982812591642746,0.9911087740095983,1.005505650370681
PC4,-0.0009444689699177104,0.005051159523525151,-0.1869806260362523,0.851675823229813,0.9990559769005185,0.9892138505774669,1.0089960268934646
PC5,0.002728754272296604,0.005983895174654802,0.4560163894338306,0.6483781926707015,1.0027324807109768,0.991040695638248,1.0145621994112433
PC6,0.018372883671854606,0.006499061585401031,2.8270056269548167,0.004698550226290242,1.018542703531602,1.0056506278751343,1.0316000509137815
PC7,-0.005163388614957765,0.007253012364470721,-0.7118957414509464,0.47652933941711617,0.9948499187624648,0.9808072784956197,1.0090936135585609
PC8,-0.0002201651870192987,0.008089375574384914,-0.027216586125195362,0.9782869867915323,0.999779859047557,0.9840531774040537,1.015757877225706
PC9,-0.01591587402487376,0.0078102837386194,-2.0378099640829643,0.04156894150749722,0.9842101142082538,0.969258405642414,0.9993924667259401
PC10,-0.007381237452172643,0.01061801025480485,-0.6951620195349212,0.4869537713125267,0.9926459369795732,0.9722011635483145,1.0135206510201702
PC11,0.014362693768742664,0.008958239828222397,1.6032941787843031,0.10886972108793082,1.0144663328391939,0.996809643742131,1.0324357784107026
PC12,0.006992692602980321,0.010111497313629541,0.6915585680426078,0.48921458831153153,1.0070171985654865,0.9872560584595176,1.0271738821122292
PC13,0.01408547200075302,0.010848201029809715,1.2984154664951013,0.19414460722144844,1.0141851396670734,0.9928486911579045,1.0359801112513476
PC14,0.033480690073100026,0.009980313497837809,3.3546731854017886,0.0007945879790770973,1.0340474761523173,1.0140165997704957,1.054474042317437
PC15,-0.003185496163468479,0.012113236825370697,-0.2629764619805487,0.7925687213782232,0.9968195721463131,0.9734318708463046,1.0207691870105684
