pathway_id,pathway_name,mean_abs_ig_attribution
R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,0.0006917828442013636
R-HSA-5656169,Termination of translesion DNA synthesis,0.000679442280370322
R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),0.0006737721002360821
R-HSA-5689901,Metalloprotease DUBs,0.0006724795043513975
R-HSA-6782315,tRNA modification in the nucleus and cytosol,0.0006608442744086495
R-HSA-176974,Unwinding of DNA,0.0006601123841786801
R-HSA-9022692,Regulation of MECP2 expression and activity,0.0006585408995242688
R-HSA-9620244,Long-term potentiation,0.0006531722270391696
R-HSA-445095,Interaction between L1 and Ankyrins,0.0006528785360798313
R-HSA-9856532,Mechanical load activates signaling by PIEZO1 and integrins in osteocytes,0.0006438312974849495
R-HSA-452723,Transcriptional regulation of pluripotent stem cells,0.0006398002966687239
R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,0.000639139883760313
R-HSA-1296041,Activation of G protein gated Potassium channels,0.0006374839211864798
R-HSA-1227990,Signaling by ERBB2 in Cancer,0.0006363801321563358
R-HSA-8854691,Interleukin-20 family signaling,0.0006359290843121824
R-HSA-196071,Metabolism of steroid hormones,0.0006345235137747438
R-HSA-1482801,Acyl chain remodelling of PS,0.0006329520095717353
R-HSA-9696273,RND1 GTPase cycle,0.0006276304132969262
R-HSA-9861718,Regulation of pyruvate metabolism,0.0006275577813268451
R-HSA-5339562,Uptake and actions of bacterial toxins,0.0006255402129841205
R-HSA-6783310,Fanconi Anemia Pathway,0.0006252155376687047
R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants,0.0006184275859884658
R-HSA-73893,DNA Damage Bypass,0.000612629913179667
R-HSA-5693537,Resolution of D-Loop Structures,0.0006126006782023034
R-HSA-9615710,Late endosomal microautophagy,0.0006088301615012116
R-HSA-352230,Amino acid transport across the plasma membrane,0.0006039599484552114
R-HSA-9929356,GSK3B-mediated proteasomal degradation of PD-L1(CD274),0.0006036627419906926
R-HSA-9648002,RAS processing,0.0005954152715480651
R-HSA-212676,Dopamine Neurotransmitter Release Cycle,0.0005920716220363198
R-HSA-389357,CD28 dependent PI3K/Akt signaling,0.0005889313771542015
R-HSA-9027284,Erythropoietin activates RAS,0.0005862394594261584
R-HSA-202040,G-protein activation,0.0005730269748567166
R-HSA-9864848,Complex IV assembly,0.0005708501526930955
R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,0.0005703698070105543
R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,0.0005699720891902663
R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),0.0005650810719013555
R-HSA-1839124,FGFR1 mutant receptor activation,0.0005568273163618423
R-HSA-8874081,MET activates PTK2 signaling,0.0005553276792914988
R-HSA-1296059,G protein gated Potassium channels,0.0005498913292911248
R-HSA-9955298,SLC-mediated transport of organic anions,0.0005484155948388325
R-HSA-354192,Integrin signaling,0.0005443504494716369
R-HSA-180534,Vpu mediated degradation of CD4,0.0005417594600798612
R-HSA-416700,Other semaphorin interactions,0.0005406539506936066
R-HSA-2022870,CS-GAG biosynthesis,0.0005318770339032018
R-HSA-9646399,Aggrephagy,0.0005285309015543725
R-HSA-9669938,Signaling by KIT in disease,0.000526993189207689
R-HSA-9931953,Biofilm formation,0.0005236773247429551
R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",0.0005189432714210066
R-HSA-975634,Retinoid metabolism and transport,0.00051373215271336
R-HSA-176033,Interactions of Vpr with host cellular proteins,0.0005124127339763511
R-HSA-76046,RNA Polymerase III Transcription Initiation,0.0005123766516164917
R-HSA-201451,Signaling by BMP,0.0005116845166798515
R-HSA-9865881,Complex III assembly,0.0005094596797912479
R-HSA-9024446,NR1H2 and NR1H3-mediated signaling,0.0005070863715205989
R-HSA-163560,Triglyceride catabolism,0.0005051517955300311
R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),0.0005033622201393504
R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,0.0005026025492878497
R-HSA-5654716,Downstream signaling of activated FGFR4,0.0004983253231563091
R-HSA-72165,mRNA Splicing - Minor Pathway,0.000497865610769567
R-HSA-5362768,Hh mutants are degraded by ERAD,0.0004963140003994816
R-HSA-190861,Gap junction assembly,0.0004904800575547782
R-HSA-1433559,Regulation of KIT signaling,0.0004892113053326912
R-HSA-4641258,Degradation of DVL,0.0004890591213756951
R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,0.0004869461239092861
R-HSA-1643713,Signaling by EGFR in Cancer,0.0004820191235401156
R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,0.00048124496911409743
R-HSA-5637812,Signaling by EGFRvIII in Cancer,0.00047855450372557613
R-HSA-5602498,MyD88 deficiency (TLR2/4),0.0004785292330288823
R-HSA-749476,RNA Polymerase III Abortive And Retractive Initiation,0.0004784521044285361
R-HSA-933542,TRAF6 mediated NF-kB activation,0.0004784111635864958
R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.0004725742335710382
R-HSA-76071,RNA Polymerase III Transcription Initiation From Type 3 Promoter,0.0004690974465426445
R-HSA-163359,Glucagon signaling in metabolic regulation,0.0004680139028345956
R-HSA-9701192,Defective homologous recombination repair (HRR) due to BRCA1 loss of function,0.0004624526667468845
R-HSA-180910,Vpr-mediated nuclear import of PICs,0.0004589662876178061
R-HSA-1912420,Pre-NOTCH Processing in Golgi,0.00044945086008353375
R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0.00044584498256063256
R-HSA-182971,EGFR downregulation,0.00044394997340411834
R-HSA-180585,Vif-mediated degradation of APOBEC3G,0.000437997346400384
R-HSA-174411,Polymerase switching on the C-strand of the telomere,0.00043775548153509285
R-HSA-168276,NS1 Mediated Effects on Host Pathways,0.0004375669591807559
R-HSA-9701193,Defective homologous recombination repair (HRR) due to PALB2 loss of function,0.0004305075972093487
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,0.00042784906207132573
R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,0.0004088325059455968
R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian expression",0.0004058186189707111
R-HSA-167044,Signalling to RAS,0.00040543329946873087
R-HSA-73927,Depurination,0.0004041006001954931
R-HSA-9703465,Signaling by FLT3 fusion proteins,0.0004037153311356384
R-HSA-5654727,Negative regulation of FGFR2 signaling,0.00040232778848283573
R-HSA-3000170,Syndecan interactions,0.0003986221095973766
R-HSA-9664424,Cell recruitment (pro-inflammatory response),0.0003966528324835932
R-HSA-76066,RNA Polymerase III Transcription Initiation From Type 2 Promoter,0.00039601812672170213
R-HSA-8876384,Listeria monocytogenes entry into host cells,0.0003929986907044273
R-HSA-917729,Endosomal Sorting Complex Required For Transport (ESCRT),0.00039128772687979863
R-HSA-5685938,HDR through Single Strand Annealing (SSA),0.0003907336024612853
R-HSA-5223345,Miscellaneous transport and binding events,0.0003876259108709622
R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells",0.00038631147063606633
R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,0.0003851155020327301
R-HSA-1614635,Sulfur amino acid metabolism,0.0003848546928063705
R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,0.00038421387199198123
R-HSA-9834899,Specification of the neural plate border,0.00038102448516946265
R-HSA-70895,Branched-chain amino acid catabolism,0.00037992585802835294
R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,0.00037933252364092274
R-HSA-1971475,Glycosaminoglycan-protein linkage region biosynthesis,0.000378124037728299
R-HSA-5334118,DNA methylation,0.0003780408755219399
R-HSA-3560801,Defective B3GAT3 causes JDSSDHD,0.0003732931580871234
R-HSA-1839126,FGFR2 mutant receptor activation,0.00037263608752159135
R-HSA-1482788,Acyl chain remodelling of PC,0.00037099042894307146
R-HSA-5621575,CD209 (DC-SIGN) signaling,0.0003705994773086791
R-HSA-9634815,Transcriptional Regulation by NPAS4,0.00036639087570579387
R-HSA-68616,Assembly of the ORC complex at the origin of replication,0.0003599690309437274
R-HSA-418217,G beta:gamma signalling through PLC beta,0.0003598290195656584
R-HSA-6811438,Intra-Golgi traffic,0.0003576812430789415
R-HSA-9920588,Dengue virus activates/modulates innate and adaptive immune responses,0.0003568386466466416
R-HSA-69186,Lagging Strand Synthesis,0.0003566232677471682
R-HSA-2129379,Molecules associated with elastic fibres,0.0003548300322760173
R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,0.00035369168316559446
R-HSA-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,0.00035075712440149306
R-HSA-5654696,Downstream signaling of activated FGFR2,0.0003494471919985477
R-HSA-198753,ERK/MAPK targets,0.0003415536928242764
R-HSA-397795,G-protein beta:gamma signalling,0.00034057361115768907
R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,0.0003385762146362741
R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,0.00033642117209395556
R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.00033082896120057207
R-HSA-5387390,Hh mutants abrogate ligand secretion,0.00032903152467442373
R-HSA-162588,Budding and maturation of HIV virion,0.0003284474464896672
R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,0.00032774807313291286
R-HSA-76009,Platelet Aggregation (Plug Formation),0.00032732043707217205
R-HSA-5654700,FRS-mediated FGFR2 signaling,0.0003256860182236738
R-HSA-375280,Amine ligand-binding receptors,0.00032389093380913155
R-HSA-888590,"GABA synthesis, release, reuptake and degradation",0.00031998887403089556
R-HSA-9938206,Developmental Lineage of Mammary Stem Cells,0.00031864323379550094
R-HSA-177243,Interactions of Rev with host cellular proteins,0.00031433053648471324
R-HSA-9764260,Regulation of Expression and Function of Type II Classical Cadherins,0.0003112633492170383
R-HSA-168325,Viral Messenger RNA Synthesis,0.0003083312305908902
R-HSA-399955,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,0.0003071753875363498
R-HSA-5637810,Constitutive Signaling by EGFRvIII,0.0003068457132347847
R-HSA-8956319,Nucleotide catabolism,0.0003051528076486165
R-HSA-9839394,TGFBR3 expression,0.0003004424011658254
R-HSA-9748787,Azathioprine ADME,0.0003000511881734617
R-HSA-499943,Interconversion of nucleotide di- and triphosphates,0.00030003642285502324
R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,0.00029999027985280855
R-HSA-169911,Regulation of Apoptosis,0.00029944450042637504
R-HSA-201556,Signaling by ALK,0.0002993063362499123
R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),0.00029558498650003275
R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,0.0002856142715719049
R-HSA-8941856,RUNX3 regulates NOTCH signaling,0.0002839401031312993
R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,0.0002776515305801493
R-HSA-167243,Tat-mediated HIV elongation arrest and recovery,0.0002775665475116656
R-HSA-73933,Resolution of Abasic Sites (AP sites),0.0002656183990451173
R-HSA-5655253,Signaling by FGFR2 in disease,0.00026499190561022755
R-HSA-400685,Sema4D in semaphorin signaling,0.00026373065372284934
R-HSA-982772,Growth hormone receptor signaling,0.00026255297881123274
R-HSA-4641263,Regulation of FZD by ubiquitination,0.0002546963550076155
R-HSA-389977,Post-chaperonin tubulin folding pathway,0.00025386530660547374
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.0002512877833408514
R-HSA-4420332,Defective B3GALT6 causes EDSP2 and SEMDJL1,0.00024787710394364235
R-HSA-199220,Vitamin B5 (pantothenate) metabolism,0.00024719617497256105
R-HSA-9013418,RHOBTB2 GTPase cycle,0.00024696550118028367
R-HSA-5260271,Diseases of Immune System,0.0002469245234917188
R-HSA-9006115,Signaling by NTRK2 (TRKB),0.00024482923245301236
R-HSA-427359,SIRT1 negatively regulates rRNA expression,0.0002439006453731489
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.00024339377465747272
R-HSA-9675126,Diseases of mitotic cell cycle,0.00024232516027805092
R-HSA-9035034,RHOF GTPase cycle,0.00024006932082386458
R-HSA-9664565,Signaling by ERBB2 KD Mutants,0.0002400075955869394
R-HSA-5654732,Negative regulation of FGFR3 signaling,0.00023944910175770518
R-HSA-3371511,HSF1 activation,0.00023355869895096276
R-HSA-8941858,Regulation of RUNX3 expression and activity,0.00023222050248254374
R-HSA-1963642,PI3K events in ERBB2 signaling,0.00023168477373415277
R-HSA-456926,Thrombin signalling through proteinase activated receptors (PARs),0.00023163366349065721
R-HSA-2424491,DAP12 signaling,0.00023137912029648163
R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,0.00023066608033914932
R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,0.0002283468639294856
R-HSA-5655332,Signaling by FGFR3 in disease,0.00022726484119809672
R-HSA-9768919,NPAS4 regulates expression of target genes,0.00022393938345599361
R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,0.00022318194201405674
R-HSA-9029569,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,0.00022170257889488944
R-HSA-167152,Formation of HIV elongation complex in the absence of HIV Tat,0.00022007548216978305
R-HSA-9931510,Phosphorylated BMAL1:CLOCK (ARNTL:CLOCK) activates expression of core clock genes,0.0002181803103446823
R-HSA-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,0.00021734445790663152
R-HSA-181429,Serotonin Neurotransmitter Release Cycle,0.0002096201308831153
R-HSA-428930,Thromboxane signalling through TP receptor,0.00020885952929494748
R-HSA-5654733,Negative regulation of FGFR4 signaling,0.00020686353630898943
R-HSA-5610783,Degradation of GLI2 by the proteasome,0.00020229740048571495
R-HSA-8854214,TBC/RABGAPs,0.00020080424423229388
R-HSA-2173788,Downregulation of TGF-beta receptor signaling,0.00019906887002307352
R-HSA-9665348,Signaling by ERBB2 ECD mutants,0.00019828184954373925
R-HSA-5654708,Downstream signaling of activated FGFR3,0.00019819638337334472
R-HSA-1266695,Interleukin-7 signaling,0.0001969450482864722
R-HSA-449836,Other interleukin signaling,0.00019632692411422463
R-HSA-1638074,Keratan sulfate/keratin metabolism,0.00019501308015074277
R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,0.00019451858613537493
R-HSA-1502540,Signaling by Activin,0.0001937844605200326
R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,0.00019236383531928206
R-HSA-1483191,Synthesis of PC,0.00019090787308206523
R-HSA-9840309,Glycosphingolipid biosynthesis,0.00018896929763345766
R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,0.00018868513356441052
R-HSA-176187,Activation of ATR in response to replication stress,0.00018843528922528444
R-HSA-171306,Packaging Of Telomere Ends,0.00018463636516927637
R-HSA-9696264,RND3 GTPase cycle,0.00018444572756436958
R-HSA-9682385,FLT3 signaling in disease,0.00018372490218532142
R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,0.0001830904739052239
R-HSA-2024101,CS/DS degradation,0.0001811939273816172
R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",0.00017756613465358018
R-HSA-420029,Tight junction interactions,0.00017680829743095907
R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,0.00017581601595949558
R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",0.00017517031524769665
R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,0.0001732133435985523
R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,0.00017298884358239115
R-HSA-180292,GAB1 signalosome,0.00017165777317916268
R-HSA-2022854,Keratan sulfate biosynthesis,0.0001715277885221638
R-HSA-5601884,PIWI-interacting RNA (piRNA) biogenesis,0.00017056460848155507
R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.00017003499173124962
R-HSA-111931,PKA-mediated phosphorylation of CREB,0.00016944844204912413
R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,0.00016793209786759156
R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),0.0001671100827322861
R-HSA-2024096,HS-GAG degradation,0.00016631776459411575
R-HSA-2032785,YAP1- and WWTR1 (TAZ)-stimulated gene expression,0.00016616151899489902
R-HSA-5654687,Downstream signaling of activated FGFR1,0.00016392368836932713
R-HSA-5213460,RIPK1-mediated regulated necrosis,0.0001620029877969217
R-HSA-5621480,Dectin-2 family,0.0001603224577091269
R-HSA-9753281,Paracetamol ADME,0.00015774188005907773
R-HSA-1296072,Voltage gated Potassium channels,0.00015689737074874269
R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,0.00015688796961792125
R-HSA-191273,Cholesterol biosynthesis,0.0001565506683784608
R-HSA-373753,Nephrin family interactions,0.00015105523493415133
R-HSA-164938,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,0.00015098170346183298
R-HSA-9603798,Class I peroxisomal membrane protein import,0.00014861816398559707
R-HSA-9909505,Modulation of host responses by IFN-stimulated genes,0.00014515206043401316
R-HSA-3000157,Laminin interactions,0.00014310060950803365
R-HSA-180024,DARPP-32 events,0.00014035380763504336
R-HSA-6803204,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,0.00013903083308339345
R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),0.00013583711696988024
R-HSA-186712,Regulation of beta-cell development,0.0001354113605885214
R-HSA-418360,Platelet calcium homeostasis,0.00013489311840569762
R-HSA-3299685,Detoxification of Reactive Oxygen Species,0.00013418193270365772
R-HSA-111471,Apoptotic factor-mediated response,0.00013410132844640088
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.00013324291502633863
R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,0.0001322838879602164
R-HSA-350054,Notch-HLH transcription pathway,0.00013044162499055968
R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,0.00012886786553559682
R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,0.00012614661978913993
R-HSA-8849932,Synaptic adhesion-like molecules,0.00012234064840375706
R-HSA-8863678,Neurodegenerative Diseases,0.00012168838788083686
R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,0.00012164764074847344
R-HSA-9709570,Impaired BRCA2 binding to RAD51,0.00012128771736196179
R-HSA-8978934,Metabolism of cofactors,0.00011967940331422253
R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,0.00011614593962355281
R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,0.00011545302054156596
R-HSA-420092,Glucagon-type ligand receptors,0.00011069722023540165
R-HSA-9927432,Developmental Lineage of Mammary Gland Myoepithelial Cells,0.00010847220222953812
R-HSA-6803529,FGFR2 alternative splicing,0.00010814732160715973
R-HSA-179409,APC-Cdc20 mediated degradation of Nek2A,0.00010559817573539098
R-HSA-5654726,Negative regulation of FGFR1 signaling,0.00010346700445132859
R-HSA-1369062,ABC transporters in lipid homeostasis,0.0001020355940223313
R-HSA-912631,Regulation of signaling by CBL,0.0001004530251320517
R-HSA-8949613,Cristae formation,9.793395496543178e-05
R-HSA-8983432,Interleukin-15 signaling,9.701469865385767e-05
R-HSA-844456,The NLRP3 inflammasome,9.656485583650634e-05
R-HSA-451326,Activation of kainate receptors upon glutamate binding,9.548037676332625e-05
R-HSA-432720,Lysosome Vesicle Biogenesis,9.487211905887635e-05
R-HSA-9614657,FOXO-mediated transcription of cell death genes,9.431973948386524e-05
