covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC21,0.017018954018238403,0.013711184174586466,1.2412461098570067,0.21451484583671615,1.0171646014989395,0.9901934340955418,1.0448704171498957
PC22,-0.04459033621600627,0.01504048633178991,-2.9646871272878412,0.0030299090702849184,0.9563891996098112,0.9286069774987574,0.985002614985756
PC23,0.003952192186281141,0.014038970042979361,0.28151582161524463,0.7783147946769677,1.0039600123967507,0.9767112784407292,1.031968943883604
PC24,-0.00958443449571391,0.015337623400563485,-0.6248969768915952,0.5320386766002912,0.9904613498076154,0.9611294493164411,1.020688405875425
PC25,0.015956496609592946,0.014324649134568799,1.1139188443426589,0.26531400431686536,1.0160844813247105,0.9879533334557692,1.0450166401864038
PC26,0.0044578275753146095,0.01484317037506271,0.30032853242754587,0.7639265714458602,1.0044677784696228,0.9756661735634458,1.0341196049655692
PC27,0.0035753298674614316,0.01487284084618368,0.2403932042598875,0.8100254459862886,1.003581728983336,0.9747488429026172,1.033267486371158
PC28,0.003090040538278555,0.014789609439254635,0.20893320753129277,0.8345003803398477,1.0030948196348088,0.9744348725134157,1.032597709257718
PC29,0.03920172246112114,0.01617530195985524,2.423554290263894,0.015369455785785057,1.0399802498676884,1.0075263119930398,1.0734795778934765
PC30,0.00939956023361309,0.015829301372620123,0.5938076490142181,0.5526407724928885,1.009443874837008,0.9786062920956732,1.041253203332493
PC31,-0.01731476700046595,0.015576867661507995,-1.1115692433628666,0.2663234027740637,0.9828342721452453,0.9532811266252896,1.0133036095268984
PC32,0.001710450029708219,0.015256650032543605,0.11211176936350364,0.9107347856574277,1.0017119136837438,0.9722011183579875,1.0321184979818778
PC33,0.011697045895726439,0.0168760603797227,0.6931147218328831,0.4882375595241868,1.0117657238522535,0.9788469002914344,1.045791614252949
PC34,0.030790436810675365,0.01554927352967714,1.9801849103695515,0.047682754795197804,1.0312693651427394,1.0003139099519287,1.0631827598328782
PC35,-0.011338684728122043,0.016862795379186855,-0.6724083684320202,0.5013237567456326,0.9887253558835911,0.9565810442640216,1.0219498235188917
PC36,-0.04335546062397977,0.017667413861224047,-2.4539788881685247,0.014128527597940747,0.9575709507965625,0.9249796036767766,0.9913106431369999
PC37,0.016050295837330354,0.016976329304608948,0.9454514900917254,0.34442842549568187,1.01617979373442,0.9829241637237187,1.0505605735463215
PC38,-0.004247339747679457,0.0158193524655625,-0.268490114050217,0.7883220834629577,0.9957616674430746,0.9653608877808058,1.027119816950934
PC39,-0.0019994569930820464,0.01752538026626661,-0.11408922161481784,0.9091670663389176,0.9980025405894696,0.9643034976678923,1.0328792474898427
PC40,-0.005210801258515994,0.01749808663826449,-0.2977926310595075,0.7658614391045157,0.9948027514160457,0.9612631760332265,1.0295125610748743
PC41,0.023720571351158872,0.01875654868652783,1.264655441019196,0.20599486964343833,1.0240041418158312,0.9870424177045088,1.0623499696138612
PC42,0.006432725521269199,0.018760526765286174,0.342886188738159,0.7316840824020896,1.0064534599358412,0.9701176686661288,1.0441502095406507
PC43,-0.0010845636568258472,0.018077608690230715,-0.05999486300485938,0.952159726050452,0.9989160242697699,0.9641420150650627,1.0349442384539036
PC44,-0.0019743435689656306,0.01814151347568393,-0.10883014648209764,0.9133372123910328,0.9980276041652555,0.9631638753280936,1.034153298509603
PC45,0.006413236077616641,0.019070519818758777,0.33629057511627136,0.7366517564619881,1.0064338449089885,0.9695095220223058,1.044764451684246
PC46,0.07035156000057585,0.020180271680161455,3.4861552468461614,0.0004900165394057661,1.0728852985168242,1.0312773994809623,1.116171909083696
PC47,0.018319419639421214,0.018357129902239328,0.9979457429882046,0.3183056690868291,1.0184882495871423,0.9824944786305465,1.055800655483531
PC48,-0.055373501758340056,0.017344131814039584,-3.192636123389974,0.0014098047840774308,0.9461317000972873,0.9145089722376782,0.9788479075701538
PC49,-0.012337597127774214,0.01933822612610206,-0.6379901159145801,0.5234801142131486,0.9877381989894637,0.9510006619930541,1.025894921774592
PC50,0.03197302372329234,0.019898189697443988,1.6068307825711108,0.10809149362618434,1.032489652202878,0.992997206549223,1.0735527500732969
