covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,0.002731893120850387,0.0028359442320368133,0.9633098881102836,0.335392032521882,1.0027356281413133,0.9971774333788128,1.0083248038786974
PC2,0.0014481250699063856,0.0033500393524520554,0.4322710623821278,0.6655444164479565,1.0014491741093343,0.994895122341518,1.008046401879938
PC3,-0.005623447348638089,0.0038298287624942353,-1.4683286635968893,0.14201496855982348,0.994392334634495,0.9869559095486123,1.00188479101572
PC4,0.002170831572056199,0.004525150868922492,0.47972578924713455,0.6314223875470419,1.0021731895328498,0.9933239205708972,1.0111012943705315
PC5,-0.0008665039467548015,0.005693646624316368,-0.1521878690282859,0.8790387616268391,0.9991338713593808,0.9880459726145505,1.0103461990295681
PC6,0.011685674343268749,0.0062759988929276716,1.8619624608980028,0.06260838174789456,1.0117542185706665,0.9993849057611994,1.0242766254467903
PC7,-0.004938989390555459,0.007425352277740521,-0.6651521982817435,0.5059531511584823,0.9950731873623452,0.9806960739999255,1.0096610708034017
PC8,-0.0013954196814327058,0.007616332851843364,-0.18321411479475658,0.854630019816196,0.9986055534639096,0.9838090731863832,1.0136245726817348
PC9,-0.011632601878586219,0.00817495825123402,-1.4229555088957506,0.15474905315673593,0.9884347952468671,0.9727233927978021,1.0043999678517073
PC10,-0.0056679489513994635,0.00977534119240951,-0.5798210865315463,0.562035276123207,0.9943480835664591,0.9754780526971977,1.013583143729842
PC11,0.003353701819251299,0.008658163413024611,0.3873456366284647,0.6985003441546456,1.0033593317691627,0.9864759839983613,1.0205316348075766
PC12,-0.008424109052835953,0.009461233908001089,-0.8903816494497542,0.373260992373873,0.9916112743263054,0.9733922654627251,1.0101712888622632
PC13,0.010165596471584513,0.00987794493214867,1.0291205854468428,0.30342301394568677,1.0102174416776195,0.9908469707517414,1.029966593827709
PC14,0.021517870104002943,0.01033898975713502,2.0812352666423033,0.037412377014286215,1.0217510489717498,1.0012542360770218,1.0426674549365533
PC15,0.01858991007599783,0.011721000399945095,1.5860344204138848,0.11273150168128625,1.0187637781806662,0.9956263417150402,1.042438907296407
PC16,-0.0179501720776249,0.012490015315622468,-1.4371617347156402,0.1506720430171262,0.9822099726212666,0.9584569781181236,1.0065516265642669
PC17,0.003011809591828052,0.010482968721951794,0.28730502510430955,0.7738787753120945,1.0030163496471198,0.9826180310173147,1.0238381201064142
PC18,-0.018720815520203125,0.01372556247064074,-1.3639379486448977,0.1725870959346324,0.9814533305347092,0.9554021592672194,1.0082148451040487
PC19,-0.025409162455675944,0.01182508115403941,-2.1487516343172204,0.03165409322068614,0.9749109334587739,0.9525751080277751,0.9977704856736028
PC20,-0.012301930356401257,0.013126267410272402,-0.9371994316353762,0.3486559821015165,0.9877734290502509,0.9626846236066099,1.0135160811879742
PC21,-0.03457727016746391,0.012803413480635253,-2.7006290330122438,0.006920848509742289,0.9660136927627264,0.9420735201437807,0.9905622381389676
PC22,0.046620822574827636,0.014973727475472686,3.1135081529427877,0.0018487740196746268,1.0477246602126071,1.0174223457234708,1.0789294811851704
PC23,-0.006976283830396907,0.014957094880249025,-0.46641970825558854,0.6409151072384647,0.9930479939486125,0.9643584766068735,1.0225910200480057
PC24,0.016278716924141085,0.01209229340055531,1.3462059168522593,0.17823611741463447,1.016411937139515,0.9926052982030993,1.04078955434743
PC25,0.005906676197302074,0.013672298648239477,0.4320177864212066,0.665728486037901,1.005924155006094,0.9793256767033353,1.0332450477873578
PC26,-0.01048967981374046,0.013820188824205994,-0.7590113237358839,0.4478457829696061,0.9895651450118145,0.9631200139134067,1.0167364005274382
PC27,0.03326207538323268,0.015207861666489068,2.1871631997104863,0.02873061230501223,1.033821442892006,1.0034606407549713,1.065100844393048
PC28,-0.020829817126420257,0.014002674646150522,-1.4875598878637508,0.13686699847811568,0.9793856250476911,0.9528716546912224,1.006637355437846
PC29,0.023916501436142767,0.01445920868534596,1.6540671039889985,0.09811387908806525,1.0242047946906867,0.9955862218889364,1.053646021212629
PC30,0.026254842572501193,0.016370121797034082,1.603826953642948,0.1087522015791395,1.026602537171567,0.9941863687881302,1.0600756582609079
PC31,-0.0038340051798236917,0.015858196383127292,-0.24176804771461738,0.8089598987409323,0.9961733352339778,0.9656864628335895,1.0276226829558386
PC32,0.004641137823337603,0.01553847672489745,0.2986867957205267,0.7651790328944396,1.0046519245846444,0.9745160632807841,1.035719704992504
PC33,-0.0031805061839669906,0.015470122797977447,-0.2055902351584958,0.8371110058047639,0.9968245462679552,0.967053028504972,1.0275126045347016
PC34,0.023456023879776525,0.015750836084781006,1.4891923040479442,0.1364367367908484,1.023733279938921,0.9926118129854256,1.0558305016564307
PC35,-0.01733236786705593,0.016983244851695625,-1.0205569087891615,0.30746441402514557,0.9828169735625768,0.9506402939607362,1.01608274934178
PC36,-0.013243198903674001,0.01617515364594391,-0.8187371318723067,0.4129364065342601,0.9868441064293448,0.9560486290190157,1.018631543244399
PC37,0.013499787817760204,0.01732211909105215,0.7793381252489833,0.4357805618612651,1.0135913213841063,0.9797561492258821,1.048594966815891
PC38,0.023247394108343287,0.015183903084407958,1.531055222040739,0.1257557452641685,1.023519720976872,0.9935081080394086,1.0544379162600854
PC39,-0.007776282860808235,0.017336322759785208,-0.44855434272640304,0.6537531762007656,0.9922538742061667,0.959104276423748,1.0265492241869112
PC40,-0.014360320347521199,0.017843026074456675,-0.8048141771242956,0.4209269193111669,0.9857422972582289,0.9518644379386645,1.0208259053234463
PC41,-0.006087716499396702,0.01791924210837041,-0.33973069076135853,0.7340593470836798,0.993930776101758,0.9596281329909944,1.0294595934814197
PC42,0.049231379895029535,0.017194890622934358,2.8631400440178,0.004194651197505493,1.0504633787293514,1.015650601931703,1.0864694098076133
PC43,0.00674189618673494,0.018720026777576577,0.36014351191049526,0.7187398150860131,1.0067646739284495,0.970494681748094,1.0443901731069407
PC44,0.01282186053987635,0.018117468063661723,0.7077070865985521,0.4791271757157486,1.0129044130419729,0.9775670688276955,1.0495191406051143
PC45,0.011048802440454428,0.01916438719744172,0.5765278235418531,0.5642584689207257,1.0111100658794527,0.9738349978001948,1.0498118958880436
PC46,-0.03454112354121593,0.017716164302334386,-1.9496953715124774,0.05121243831928481,0.9660486115297231,0.9330795626916238,1.000182575156175
PC47,-0.020128260759807615,0.018396892383898845,-1.094112002167501,0.2739058591284032,0.980072960342347,0.9453631214128836,1.01605720155303
PC48,0.015987424307363867,0.019390964763797675,0.8244780237655781,0.40966799768677065,1.0161159069644174,0.9782217791290587,1.0554779687131683
PC49,-0.07232308492886134,0.01927530985484615,-3.7521101073598597,0.00017535241382878194,0.930230303863908,0.8957421448020365,0.9660463373842708
PC50,-0.009345167641380239,0.018673899565642,-0.5004400719051932,0.6167652434323334,0.9906983627326607,0.9550935255436531,1.0276305091299829
