covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,0.0009783716339835443,0.0028226587443337774,0.346613502587776,0.7288817004970953,1.0009788503956336,0.9954563144096539,1.006532023993003
PC2,-0.0020689523724056937,0.0036391947289359646,-0.568519281464946,0.5696824169746083,0.99793318643427,0.990840432723385,1.0050767123518007
PC3,-0.0018402695981938784,0.003547876867949474,-0.5186960164312235,0.6039727400618533,0.9981614226596738,0.9912444468087397,1.0051266656712223
PC4,0.006534723816380189,0.004969273827693806,1.3150259057897187,0.18850119618752006,1.0065561217084371,0.99680007781325,1.0164076515436873
PC5,-0.0010318295188913437,0.005609498728544687,-0.18394326638149336,0.8540579622042841,0.9989687026341405,0.9880455816483696,1.0100125817856134
PC6,0.020422783933983262,0.006205022079392943,3.2913313881360575,0.0009971437272756729,1.0206327559541826,1.0082951563817775,1.0331213196190419
PC7,-0.012118612586753758,0.007787128985187148,-1.5562362726758547,0.11965191896574184,0.9879545220704586,0.9729900865411566,1.003149108280439
PC8,0.006447291316496394,0.007917068782782316,0.8143533286609399,0.4154425672447236,1.0064681198376106,0.990970846352838,1.0222077470569515
PC9,0.009673818539147602,0.007568623933720783,1.2781476030335532,0.2011973869892566,1.0097207611711059,0.9948526090830386,1.024811118985424
PC10,0.0021662131009660057,0.011064069935457289,0.19578808825348173,0.8447760338331939,1.002168561035635,0.9806699053396991,1.0241385192506098
PC11,0.005316887814909317,0.009306062869210877,0.57133590108232,0.5677719701711903,1.0053310475470403,0.9871601479572751,1.0238364233538453
PC12,0.015036551354745568,0.009626343917078718,1.56202100031646,0.11828304172831632,1.0151501690515552,0.9961762465120632,1.034485483200007
PC13,-0.004601503000064902,0.010189359798670965,-0.451598833585707,0.6515580104567498,0.9954090676949546,0.9757268015423669,1.0154883626062983
PC14,0.03066289191724865,0.010579893135540702,2.8982232168530855,0.003752833898387768,1.0311378403893017,1.0099757305151977,1.0527433618036959
PC15,-0.007273787152928327,0.011188620083582932,-0.6501058306199134,0.51562386323299,0.9927526028130805,0.9712188183090527,1.0147638326325454
PC16,0.03395554716181147,0.012036982225985746,2.82093522481967,0.0047883870544897,1.0345386175281854,1.010416944494239,1.059236147007461
PC17,0.00740710092710087,0.013203157374199772,0.5610098188767371,0.5747908435825643,1.0074346013567268,0.9816984575122834,1.0338454422987498
PC18,0.019906323706903154,0.011358143074890394,1.7526037113329154,0.07967005379168077,1.0201057758231298,0.9976471356149975,1.0430699961126275
PC19,-0.02091084520790223,0.012408063530827062,-1.6852625839600626,0.091937921168466,0.9793062705244783,0.9557770067008795,1.003414776422535
PC20,0.02676930892638832,0.01283633348587661,2.0854326475579414,0.03703004593641664,1.0271308255173945,1.0016113921934486,1.0533004526013665
PC21,-0.020082334146768032,0.012598132158642457,-1.5940723508755488,0.11091983086636398,0.9801179728075744,0.9562129179786608,1.0046206473042723
PC22,-0.058544236684844604,0.014541043567086317,-4.026137217369984,5.6700609026891604e-05,0.9431365182439255,0.9166361375122455,0.9704030374139503
PC23,-0.0026975481394470218,0.013470449987926078,-0.2002567205895056,0.8412798088564424,0.9973060869741693,0.9713196869528349,1.0239877194664808
PC24,-0.0008526888951143085,0.014757450848332179,-0.05778022938227679,0.9539236865319611,0.999147674540755,0.9706616830591941,1.0284696439174463
PC25,0.012247594658298352,0.013350193941183653,0.9174094932445945,0.35892809999813335,1.012322903582765,0.9861776329671214,1.0391613304338716
PC26,0.012354444295717722,0.01614335777995167,0.7652958240856574,0.44409541011638565,1.0124310756969368,0.9808982583732611,1.044977574674016
PC27,-0.011170763010102272,0.014419422191513445,-0.7747025409018696,0.43851544924039054,0.9888913982846733,0.961334524176065,1.017238196495184
PC28,0.015534066169914327,0.015895392510523017,0.9772684857974103,0.32843625050210756,1.0156553469566052,0.9845004703471986,1.0477961310041313
