covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,0.003319458292494296,0.002873344457606851,1.155259434247923,0.24798420251626468,1.0033249737953107,0.9976903744545911,1.0089913953431433
PC2,0.006266963002940435,0.003549501372503069,1.765589682959058,0.07746471214713677,1.0062866415022453,0.9993101783492641,1.0133118092908637
PC3,-0.0020402411338896163,0.003857740959170399,-0.5288693967488078,0.5968960528356116,0.9979618387433284,0.9904445329881927,1.005536199572155
PC4,0.0032035032333321673,0.004990209455575939,0.6419576696831133,0.5209006680925881,1.0032086399334956,0.9934442758404868,1.0130689759984204
PC5,0.0036991067160549547,0.005857090205554074,0.6315604824640093,0.5276741157930152,1.0037059568551643,0.9922494019037625,1.0152947896906368
PC6,0.02338426441038467,0.006289031906348866,3.7182613729114533,0.00020059865968113016,1.0236598200177076,1.0111191248934173,1.0363560547122908
PC7,-0.0080070633609553,0.0076104378503457385,-1.0521159910124676,0.2927463363317296,0.9920249077823137,0.9773372261536468,1.0069333197646928
PC8,-0.012862778414382684,0.007819653264917,-1.6449295101218548,0.09998434845808028,0.9872195935641382,0.9722043122582364,1.0024667794911704
PC9,0.007168644260035643,0.007991732057486463,0.8970075833961711,0.36971487048612606,1.0071944004992872,0.9915408312565456,1.0230950944416004
PC10,0.0023259290334186776,0.010721686343896608,0.21693686597563341,0.8282575467701134,1.0023286361047647,0.9814849724323434,1.0236149538447386
PC11,0.008236237423410387,0.009036463403317251,0.9114447827439766,0.3620610668466182,1.008270248537271,0.9905695177068911,1.0262872780890722
PC12,-0.01059098742268702,0.009230390103410094,-1.147404097121991,0.2512146486722967,0.9894648996109731,0.9717248876073318,1.0075287769698225
PC13,-0.004217261165516649,0.010790840414057003,-0.3908186020453894,0.6959313239340463,0.9957916189926511,0.974951738311537,1.0170769582639054
PC14,0.023800073824134474,0.010080190478224381,2.361073818550187,0.018222103015584447,1.0240855559137112,1.0040510840336931,1.0445197883934574
PC15,-0.0018896496151055962,0.01213685212632557,-0.1556951996644032,0.8762732811398279,0.9981121346486735,0.9746489931941648,1.0221401143277724
PC16,0.009871866054524642,0.011431964180085253,0.8635319267113923,0.38784507350552855,1.0099207536624348,0.9875434494434099,1.0328051178436244
PC17,-0.006659342292130725,0.013047553528426412,-0.5103901108834056,0.6097781836396989,0.9933627819894546,0.9682813847632725,1.0190938627649817
PC18,0.018026806894272128,0.010982502262208031,1.6414116258645632,0.100711998186995,1.0181902705428878,0.9965072164694984,1.0403451273550623
PC19,-0.043061171444477284,0.012528391214458132,-3.437087069470135,0.0005880065488666761,0.9578527950358087,0.9346185337606511,0.9816646512093149
PC20,0.009111329887504979,0.013208924434847402,0.6897859044047321,0.49032883415832473,1.009152964406208,0.9833618074519763,1.0356205598513362
PC21,-0.014215871606451564,0.014047836129647046,-1.011961662654214,0.31155638418509485,0.9858846967765549,0.9591098824520335,1.0134069652721038
PC22,-0.05600715891075604,0.014116604620715918,-3.967466711404974,7.264065445496878e-05,0.9455323668843355,0.9197294723563239,0.9720591583690446
PC23,-0.0011558290035360412,0.014176230065365813,-0.08153288978851059,0.935018169669992,0.9988448387095279,0.9714735466415101,1.0269873176328776
PC24,0.02901168625235854,0.013443788082351376,2.1579993729925167,0.030927880547274755,1.0294366246610196,1.0026654075101007,1.0569226346654406
PC25,0.0016586002113859362,0.014352819535856003,0.11555919080863837,0.9080019071700427,1.0016599764494876,0.9738744100775624,1.0302382915481683
PC26,-0.012030059540282533,0.014999107491937596,-0.8020516918589321,0.4225230574166593,0.9880420123268702,0.9594181133452784,1.0175198951779676
PC27,-0.013625501275778037,0.014632468906311265,-0.9311826570771728,0.35175908743238005,0.9864669056935221,0.9585772353650946,1.0151680220717112
PC28,0.02801293886769997,0.015073591848009,1.858411661278998,0.06311057755147824,1.0284089907832135,0.9984698706889904,1.0592458354240948
PC29,-0.002956361332754371,0.015858483878398943,-0.18642143570743677,0.852114283802365,0.9970480044001229,0.9665338190059276,1.028525545128567
PC30,-0.003940376409370018,0.01597364742552121,-0.24667981609976258,0.8051560283417066,0.996067376687038,0.9653652755652934,1.0277459154714466
PC31,0.0059088054015160605,0.01633853346198969,0.3616484561030175,0.7176147493952127,1.0059262968263238,0.9742233201192384,1.038660945339384
PC32,-0.02391966742423568,0.017446117568838317,-1.3710596257221266,0.1703563695582238,0.9763641404538838,0.9435423228818284,1.0103276892261286
PC33,0.023027032861940182,0.01611681105153126,1.4287586290063492,0.15307362017337614,1.0232942017442015,0.9914746320268589,1.0561349625079828
PC34,0.0047784054128870174,0.016806127340406603,0.28432519378800625,0.7761611806573463,1.0047898401981237,0.9722312374788405,1.0384387829210677
PC35,0.03680201874778168,0.015416520503393248,2.387180605356532,0.016978148276591422,1.037487597410138,1.0066073715611268,1.0693151522529825
PC36,0.02318358480099127,0.016802118432415206,1.3798012967379594,0.16764783327202581,1.0234544129760665,0.9902987959230246,1.0577200939276954
PC37,-0.03217473682287822,0.016987408267855397,-1.8940344704472198,0.05822043462421977,0.9683373631009323,0.9366270917386504,1.001121211470263
PC38,-0.01812372033349142,0.017199523951634703,-1.053733834986106,0.2920047935290619,0.9820395265843574,0.9494857210051884,1.0157094629638554
PC39,-0.00916321550180643,0.01728339447780457,-0.5301745275544039,0.5959909302475135,0.9908786388197447,0.9578743496158023,1.0250201159088146
PC40,-0.039455961191838654,0.018061399508352352,-2.184546173932566,0.028922138219310965,0.9613122881058584,0.9278768087235475,0.9959525947572794
PC41,0.05478782952598679,0.01916416708011321,2.8588682877243596,0.004251552715758339,1.0563164717315625,1.017375286272982,1.096748174942422
PC42,0.011867025650245354,0.018029862167206492,0.6581872640063562,0.5104178075939934,1.0119377181589855,0.9768018090237125,1.0483374784658652
PC43,-0.010729560516595245,0.020214945241761068,-0.5307736621729536,0.5955756333975563,0.9893277958981826,0.9508957411626358,1.0293131469282215
PC44,0.004173816806804751,0.017383304465158473,0.24010491303137288,0.8102489255602776,1.0041825393113297,0.9705450481890153,1.0389858504139893
PC45,0.042757484907670715,0.018573385628329567,2.30208351688201,0.02133046278292317,1.0436847548520325,1.0063738763206824,1.082378918154119
PC46,-0.024364597500849045,0.018584177311914408,-1.311039875046219,0.1898442921592077,0.9759298233096141,0.9410212238963922,1.0121334097880024
PC47,0.018786380913349474,0.01838434368359671,1.021868457023651,0.30684316341762974,1.01896395521706,0.9829009442754847,1.056350131799839
PC48,-0.024125313135086156,0.018937521040093632,-1.2739425125394805,0.20268379046776622,0.9761633760000532,0.9405947844791869,1.013076993799668
PC49,0.027691625877200053,0.018652105516019264,1.4846380669151396,0.13763972585568876,1.0280786026967623,0.9911726905691763,1.0663586914566636
PC50,-0.0230212417522879,0.02013055908894034,-1.1435967401886862,0.2527909142034027,0.9772417252261513,0.9394345403275624,1.0165704458662914
