covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC1,0.001630522911659804,0.0027334106212679567,0.5965159054307939,0.5508306315367322,1.0016318529369233,0.9962799745964632,1.0070124808282137
PC2,0.0031648907579533694,0.0034520210426758928,0.9168225566493218,0.35923563058217356,1.0031699043124305,0.996405405592693,1.009980326551523
PC3,0.0007988405876548921,0.004140114714078824,0.1929513172517574,0.8469970947410468,1.000799159745777,0.992710910959201,1.008953308652631
PC4,0.0035719787412996627,0.004962484117568021,0.7197965084974807,0.47165029496755584,1.0035783658599837,0.9938644099519093,1.0133872652416738
PC5,-0.00544077173718511,0.005895801499524946,-0.9228213903781362,0.35610029172430946,0.9945740024548834,0.983147083686792,1.0061337339777487
PC6,0.01350547596299222,0.006240534040305465,2.164153881024443,0.030452541443693224,1.0135970868551458,1.0012748411640175,1.0260709769626024
PC7,-0.005642641548302426,0.008029603767540045,-0.7027297624713442,0.4822241761403845,0.9943732482526537,0.9788462811864796,1.0101465121183435
PC8,-0.0008830487117826415,0.00796363334533455,-0.11088515423678698,0.9117074182005172,0.9991173410609931,0.9836434746756414,1.0148346295266781
PC9,0.012425991674442083,0.007719438069411245,1.6097015822538754,0.10746301938634112,1.0125035150779351,0.997299545862306,1.0279392709025814
PC10,0.0001936329828348619,0.011102225715785204,0.017440915703916333,0.9860848681008103,1.000193651730911,0.9786641695976797,1.022196757621223
PC11,0.006239351438558563,0.00910609908954585,0.6851837847582373,0.49322795480660997,1.006258856737449,0.9884585170786279,1.024379748130607
PC12,0.0008224276382777907,0.010128882577624197,0.08119628517509155,0.9352858537641836,1.0008227659246203,0.9811497485243603,1.0208902466717984
PC13,0.014041152881208425,0.010582136608273417,1.3268731449025757,0.18455064925364248,1.0141401928706366,0.9933225589830238,1.035394113920722
PC14,0.009327987804208413,0.01033052460846933,0.9029539309708433,0.3665503458074536,1.0093716290719716,0.9891395646013268,1.0300175243581993
PC15,-0.024911706534491807,0.012080766142921775,-2.0620965789564423,0.039198542003377336,0.9753960293221513,0.9525715962165344,0.9987673554368207
PC16,0.016689432163764607,0.01202162502595553,1.3882842068132182,0.16505051940389256,1.0168294787513155,0.9931506118362684,1.0410729012651796
