covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
t_stage,0.16832517839582697,0.042327153746427065,3.9767658228149987,6.985889896648824e-05,1.1833213386264496,1.0891133850704184,1.2856782495223464
n_stage,0.061038137981057915,0.04139873970636858,1.4743960423430018,0.1403749894209321,1.062939451778857,0.9800973339979191,1.1527837480581657
m_stage,0.9755333492333225,0.34137495251057365,2.8576594212872326,0.004267781903338534,2.6525815861264155,1.358577833993518,5.179084256346332
