covariate,coef,se(coef),z,p,hazard_ratio,hr_lower_95,hr_upper_95
PC17,0.010349647974251173,0.011293153232077472,0.916453337837803,0.3594291708390537,1.0104033908273657,0.9882842379655702,1.0330176005812255
PC18,-0.020160776045657285,0.013975007828608195,-1.4426307514752317,0.14912451591587114,0.9800410935079704,0.9535610855998978,1.0072564405877023
PC19,-0.036396277268063805,0.012441966823048732,-2.9252832599295906,0.0034414281166958317,0.9642581041944224,0.9410278607457793,0.9880618101654774
PC20,-0.007418440738143174,0.013523913824694237,-0.5485424437264113,0.5833194939800626,0.9926090079758566,0.9666436987859609,1.019271779200806
PC21,-0.03963083737121424,0.013287480228061394,-2.9825698093999176,0.0028583945291505426,0.9611441921841424,0.9364358130660735,0.986504515610752
PC22,0.05566313576348887,0.015983277381450608,3.4825858573967268,0.0004965959510584814,1.0572414769003837,1.0246344471934203,1.0908861629044033
PC23,-0.01392906560665145,0.015411085794194807,-0.903834148525627,0.3660833513710309,0.986167494974873,0.9568249747410689,1.0164098490512294
PC24,0.02640353466997698,0.012671722934632939,2.083657826657004,0.03719130295157578,1.0267551962054078,1.0015681860378327,1.0525755985773528
PC25,0.007330988551231808,0.014055746440624566,0.5215652247427748,0.601973081177907,1.0073579260336922,0.9799847443069687,1.0354957023953804
PC26,-0.01849932967644807,0.014685725669151162,-1.2596810054342609,0.20778446021171162,0.9816707326285833,0.9538170933269868,1.010337761863922
PC27,0.04123939715261106,0.016155695194764893,2.5526228772856716,0.010691518937081904,1.0421015518301628,1.0096202141773756,1.075627873805668
PC28,-0.019365402266050838,0.014381258128848856,-1.3465721908713795,0.17811805556352145,0.980820902575416,0.953560249509451,1.0088608909859125
PC29,0.023673959805200928,0.014806661060074784,1.59887227168563,0.10984898631914079,1.023956412512091,0.9946671743984242,1.054108109437468
PC30,0.009335532204886969,0.016802471275727593,0.5556047114553222,0.5784811099202203,1.0093792442047007,0.9766789279572089,1.0431744040615683
PC31,-0.01174879884125498,0.016405153703354894,-0.7161651182123531,0.4738893988438039,0.9883199487983967,0.9570468821181979,1.0206149139016065
PC32,0.008273113497756654,0.016511409219663462,0.5010543550640238,0.6163328695240852,1.0083074302714712,0.9761985815397767,1.041472394210021
PC33,-0.008002533451462237,0.016055656354041725,-0.49842455985598755,0.6181848297208781,0.992029401575539,0.9612972353099654,1.023744059008967
PC34,0.025226539735052622,0.016435123463096547,1.534916351051231,0.1248043765641826,1.0255474214518796,0.9930380452243601,1.0591210666142956
PC35,-0.02071522776177197,0.01749519897160265,-1.184052138840828,0.23639242428328017,0.979497858654477,0.9464796415592106,1.0136679258395713
PC36,-0.016955613334124608,0.016708551090991442,-1.014786574957201,0.31020757458614123,0.9831873240736445,0.9515106747228305,1.015918517677876
PC37,0.018798512168659846,0.018172243500432,1.034462925186588,0.3009198004079738,1.018976316603932,0.9833215660741993,1.0559238906404378
PC38,0.02661376806040226,0.01580200750178361,1.684201710282589,0.09214269284827911,1.0269710771233362,0.995651316383945,1.0592760496498574
PC39,-0.004227344978139183,0.018189659176010887,-0.23240374859328553,0.8162244376698649,0.9957815776671817,0.960905627753905,1.0319233458327632
PC40,-0.012854165866256588,0.018437068668378374,-0.6971914081061549,0.48568301518191426,0.987228096077013,0.9521898703269335,1.0235556416381635
PC41,0.001142746813341436,0.01881515020203971,0.060735460576740605,0.9515698903418671,1.0011433999972654,0.9648960076121047,1.0387524660180911
PC42,0.04008141806678268,0.01732915921278527,2.312946495246638,0.020725581044156786,1.0408955184433193,1.006135008556658,1.0768569536902002
PC43,0.011142670591503312,0.01957173306708887,0.5693246762209541,0.5691358236518701,1.0112049813665447,0.9731491436999637,1.0507490254297307
PC44,0.0037363870647044643,0.018127725039287508,0.20611450452865646,0.8367014690499013,1.0037433760606735,0.9687061595348578,1.040047856689018
PC45,0.021725555999688576,0.01946962020957661,1.1158695324217125,0.26447798509071574,1.0219632742908633,0.983699416520823,1.0617155164056093
PC46,-0.03576423002221814,0.01852291531486115,-1.9308099947703201,0.053506553891963494,0.9648677535167549,0.9304665573706685,1.0005408301908483
PC47,-0.014630100651514115,0.018840281333044842,-0.7765330247937277,0.43743432931384674,0.9854763992702487,0.9497494632490532,1.0225472833607547
PC48,0.0234588504700273,0.019433569386706127,1.2071303013472523,0.22738196704363967,1.023736173617519,0.9854755666648453,1.063482229924702
PC49,-0.06980600605644953,0.020071170834380023,-3.4779239652964553,0.0005053132397596488,0.9325747162058399,0.896599951914414,0.9699929154016066
PC50,-0.002058756856653285,0.019136506736473418,-0.10758268920258976,0.9143267292977317,0.9979433609296591,0.961206214235454,1.0360845954535554
t_stage,0.09329055583312608,0.047818868277449134,1.9509151762406076,0.05106713701362036,1.0977806555067209,0.9995656683586334,1.2056460178185922
n_stage,0.11114537539930738,0.04702532671356284,2.363521599250289,0.018102171411484024,1.1175573603933142,1.0191569185162483,1.2254584461709273
m_stage,1.5435178050303158,0.4535636592496031,3.4030896734186853,0.0006662840878163207,4.681028286022124,1.9242437490239992,11.387344158271672
