pathway_id,pathway_name,mean_abs_ig_attribution
R-HSA-5654696,Downstream signaling of activated FGFR2,8.88560588078851e-05
R-HSA-170670,Adenylate cyclase inhibitory pathway,8.823894012318903e-05
R-HSA-3299685,Detoxification of Reactive Oxygen Species,8.717404127327416e-05
R-HSA-379724,tRNA Aminoacylation,8.576996097946468e-05
R-HSA-1606322,ZBP1(DAI) mediated induction of type I IFNs,8.552547612007989e-05
R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,8.219711988673117e-05
R-HSA-354192,Integrin signaling,8.169517215949664e-05
R-HSA-1963642,PI3K events in ERBB2 signaling,8.153700836465787e-05
R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,8.108514509237641e-05
R-HSA-76066,RNA Polymerase III Transcription Initiation From Type 2 Promoter,8.043677744217181e-05
R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",8.031410690166774e-05
R-HSA-73927,Depurination,7.956658101335816e-05
R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry,7.906907198016664e-05
R-HSA-77387,Insulin receptor recycling,7.806747481586718e-05
R-HSA-1181150,Signaling by NODAL,7.709902285261744e-05
R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),7.366819829824978e-05
R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,7.2107837084443e-05
R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,7.094946778358592e-05
R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,7.081133306340648e-05
R-HSA-1222556,ROS and RNS production in phagocytes,7.077337316833473e-05
R-HSA-2024096,HS-GAG degradation,7.070594899061567e-05
R-HSA-351202,Metabolism of polyamines,7.0073876329881e-05
R-HSA-9834899,Specification of the neural plate border,6.930777251292724e-05
R-HSA-2424491,DAP12 signaling,6.885700928375274e-05
R-HSA-9034015,Signaling by NTRK3 (TRKC),6.862185971234247e-05
R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,6.812964505924274e-05
R-HSA-192105,Synthesis of bile acids and bile salts,6.767998197991452e-05
R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,6.735889785649454e-05
R-HSA-9768919,NPAS4 regulates expression of target genes,6.693539051292505e-05
R-HSA-180292,GAB1 signalosome,6.635366171379608e-05
R-HSA-1839126,FGFR2 mutant receptor activation,6.62189527523479e-05
R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,6.567355832013427e-05
R-HSA-168325,Viral Messenger RNA Synthesis,6.566983903583781e-05
R-HSA-9840309,Glycosphingolipid biosynthesis,6.49129583982595e-05
R-HSA-5654732,Negative regulation of FGFR3 signaling,6.10867158071281e-05
R-HSA-9664424,Cell recruitment (pro-inflammatory response),6.10587009607721e-05
R-HSA-1250196,SHC1 events in ERBB2 signaling,6.023930712421272e-05
R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,5.84219155541024e-05
R-HSA-164938,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,5.8265947067531425e-05
R-HSA-5654716,Downstream signaling of activated FGFR4,5.816044894115778e-05
R-HSA-1971475,Glycosaminoglycan-protein linkage region biosynthesis,5.634529041065623e-05
R-HSA-9931509,"Expression of BMAL (ARNTL), CLOCK, and NPAS2",5.593010387462142e-05
R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER,5.585303595955545e-05
R-HSA-1482839,Acyl chain remodelling of PE,5.478657566601889e-05
R-HSA-167169,HIV Transcription Elongation,5.414513441836979e-05
R-HSA-389357,CD28 dependent PI3K/Akt signaling,5.3441048391401934e-05
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),5.245347892788498e-05
R-HSA-391160,Signal regulatory protein family interactions,5.231158661909814e-05
R-HSA-2129379,Molecules associated with elastic fibres,4.938101417869589e-05
R-HSA-901042,Calnexin/calreticulin cycle,4.933420061877396e-05
R-HSA-9931953,Biofilm formation,4.838156861528556e-05
R-HSA-2514856,The phototransduction cascade,4.7264779777178334e-05
R-HSA-452723,Transcriptional regulation of pluripotent stem cells,4.697606453402867e-05
R-HSA-6783589,Interleukin-6 family signaling,4.674156763872277e-05
R-HSA-5654726,Negative regulation of FGFR1 signaling,4.65218949829868e-05
R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript,4.591152400844317e-05
R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,4.4161887991519894e-05
R-HSA-210500,Glutamate Neurotransmitter Release Cycle,4.341816410606984e-05
R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),4.293693150915781e-05
R-HSA-8940973,RUNX2 regulates osteoblast differentiation,4.2594479528318325e-05
R-HSA-1963640,GRB2 events in ERBB2 signaling,4.165249976976429e-05
R-HSA-70895,Branched-chain amino acid catabolism,3.9884346729824464e-05
R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,3.918553071438923e-05
R-HSA-186712,Regulation of beta-cell development,3.9141959918523856e-05
R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat,3.7802116433301214e-05
R-HSA-167287,HIV elongation arrest and recovery,3.739733053641331e-05
R-HSA-8956321,Nucleotide salvage,3.714692869656175e-05
R-HSA-9833109,Evasion by RSV of host interferon responses,3.655297681103127e-05
R-HSA-400685,Sema4D in semaphorin signaling,3.643313993543894e-05
R-HSA-4641258,Degradation of DVL,3.618825434420358e-05
R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",3.463838981789586e-05
R-HSA-76046,RNA Polymerase III Transcription Initiation,3.316330785190039e-05
R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,3.276646694962398e-05
R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,3.227809728790763e-05
R-HSA-70221,Glycogen breakdown (glycogenolysis),3.147392056440753e-05
R-HSA-2559585,Oncogene Induced Senescence,3.0726453666801815e-05
R-HSA-9932298,Degradation of CRY and PER proteins,3.066540256314999e-05
R-HSA-1296041,Activation of G protein gated Potassium channels,2.9598650819947393e-05
R-HSA-177243,Interactions of Rev with host cellular proteins,2.8727342769093773e-05
R-HSA-167152,Formation of HIV elongation complex in the absence of HIV Tat,2.6945448167817108e-05
R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,2.6262820783333003e-05
R-HSA-9027284,Erythropoietin activates RAS,2.507014781058529e-05
R-HSA-9613829,Chaperone Mediated Autophagy,2.5029566219214795e-05
R-HSA-76071,RNA Polymerase III Transcription Initiation From Type 3 Promoter,2.44071260082816e-05
R-HSA-5693537,Resolution of D-Loop Structures,2.1243643984343282e-05
R-HSA-1502540,Signaling by Activin,1.9658675178771288e-05
R-HSA-193639,p75NTR signals via NF-kB,1.7557553718018548e-05
R-HSA-177504,Retrograde neurotrophin signalling,1.6929761533740422e-05
R-HSA-5654687,Downstream signaling of activated FGFR1,1.5708271218401053e-05
R-HSA-163560,Triglyceride catabolism,1.5605812793658096e-05
R-HSA-912631,Regulation of signaling by CBL,1.5576558977028518e-05
R-HSA-176974,Unwinding of DNA,1.4678357593251694e-05
R-HSA-418592,ADP signalling through P2Y purinoceptor 1,1.3122023774247247e-05
R-HSA-3560801,Defective B3GAT3 causes JDSSDHD,1.2296256082844128e-05
R-HSA-392518,Signal amplification,1.2008113977938876e-05
R-HSA-111931,PKA-mediated phosphorylation of CREB,1.1668126879160048e-05
R-HSA-9701192,Defective homologous recombination repair (HRR) due to BRCA1 loss of function,1.1278044744917135e-05
R-HSA-9958863,SLC-mediated transport of amino acids,1.119381207569969e-05
R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,1.1124735957040993e-05
R-HSA-5625900,RHO GTPases activate CIT,1.0467183857970784e-05
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,1.0310559603167187e-05
R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,1.0149017459757351e-05
R-HSA-3000480,Scavenging by Class A Receptors,9.988900798927678e-06
R-HSA-9646399,Aggrephagy,9.72732399877162e-06
R-HSA-445144,Signal transduction by L1,9.633371598014928e-06
R-HSA-162588,Budding and maturation of HIV virion,9.070919507378528e-06
R-HSA-9701193,Defective homologous recombination repair (HRR) due to PALB2 loss of function,7.971818754990332e-06
R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,7.5886296921597625e-06
R-HSA-4085377,SUMOylation of SUMOylation proteins,7.030154543700826e-06
R-HSA-6811438,Intra-Golgi traffic,6.93187712267309e-06
R-HSA-111471,Apoptotic factor-mediated response,6.256769114984639e-06
R-HSA-171306,Packaging Of Telomere Ends,4.755490805448972e-06
R-HSA-5635838,Activation of SMO,4.698394588722161e-06
R-HSA-8874081,MET activates PTK2 signaling,4.547614541804855e-06
R-HSA-159227,Transport of the SLBP independent Mature mRNA,4.430556258903426e-06
R-HSA-169893,Prolonged ERK activation events,3.917754020525016e-06
R-HSA-1660661,Sphingolipid de novo biosynthesis,3.2692189899610323e-06
R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,1.8034799558953314e-06
R-HSA-76061,RNA Polymerase III Transcription Initiation From Type 1 Promoter,1.598030050362685e-06
R-HSA-399997,Acetylcholine regulates insulin secretion,1.4911979040579676e-06
